model,estimator,model_params_hash,outer_fold,subject_id,pm,target_id,lag_seconds,feature_count,calibration_budget_seconds,n_outer_train,n_outer_train_subjects,outer_train_sample_hash,threshold_hash,n_calibration_low,n_calibration_high,n_calibration_extreme,calibration_sample_hash,evaluation_low,evaluation_high,n_evaluation_extreme,evaluation_sample_hash,base_outer_train_sample_weight,personal_total_mass,calibration_low_sample_weight,calibration_high_sample_weight,calibration_low_total_mass,calibration_high_total_mass,specification_hash,run_id
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,30908049,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,34,109,143,1708592dbd48d5b483ffe6e6e4804ab3be45af60a2d3f3d658b4d991a9a228ad,63,341,404,7e747215e2eca91ccba730a64c0e4d26ced5e20adea7282819c0ceacd3554705,1.0,379.29545454545456,5.577874331550802,1.73988740617181,189.64772727272728,189.64772727272728,bfb3ef0704c28c335a39da015415c276bb4fa104413260fd1e77b286bbc3b3ee,xgboost__fold_04__excitement__30908049__weighted_aug__bfb3ef0704c2
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,40009139,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,53,67,120,460fc0af4863261639cef1322b2be856536fbf92ab671e7b0cb58fde5ac8e741,89,67,156,87edb7cdad9e7842bfd4df2ca63bc761418964643b34240f05f140bd561b4b35,1.0,379.29545454545456,3.5782590051457976,2.830563093622795,189.64772727272728,189.64772727272725,2af545167756b61a9a78fccfadb0ed799c0e3e414f91edcf784234964c067fef,xgboost__fold_04__excitement__40009139__weighted_aug__2af545167756
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,7092f07b,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,89,30,119,6b7c40c71c7480ac8d961d141ca0e1e0dd166053881d228dc401b5e79fd1db0f,98,63,161,6733deea18ee1f90b4bcf7e9deb668ecbe16734c1a8b6b8b4b9fa672857ad206,1.0,379.29545454545456,2.1308733401430033,6.32159090909091,189.6477272727273,189.64772727272728,f1e35e71c4c060fcd27285c8b637870d4868867109e70f8011331c79fd287b3d,xgboost__fold_04__excitement__7092f07b__weighted_aug__f1e35e71c4c0
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,8030618f,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,66,23,89,e6a38f823d691c75ef973793b341f402c9e45d838d421ec6375199d7f6e285b0,51,74,125,15ec32f2483a6678b7b1cf725124f4b765e5c5fcb9b0902ae636eea53dbbbee8,1.0,379.29545454545456,2.8734504132231407,8.245553359683795,189.64772727272728,189.64772727272728,ec917218bb03156096cb4a3d4e06f2f384b8653f8a370ffcf9b9abb6b9e9f568,xgboost__fold_04__excitement__8030618f__weighted_aug__ec917218bb03
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,a1b210fc,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,110,18,128,392f7dd3e3a07bab4dbc4e52dc482d3c8f37b10bceb87397afb24e81d4767dad,214,70,284,94bfa29afa95fd09a873aa21e807b227662c378cea03b97074cc0a9c884cf9be,1.0,379.29545454545456,1.7240702479338843,10.53598484848485,189.64772727272728,189.64772727272728,62d203a968b3b369c8cec34921f4cf459ffdc3383ba2fe66694ffd6d6da062bb,xgboost__fold_04__excitement__a1b210fc__weighted_aug__62d203a968b3
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,b112005d,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,99,40,139,30afb0984b0f57ee7c2e3d9d0a01977196c031724e9a022dce0b06e71bdfcb4b,295,154,449,d0dbf2cc89b918f3f8da22b4353b6c964cbf836075f62519accbe657dc2d8556,1.0,379.29545454545456,1.915633608815427,4.741193181818182,189.64772727272728,189.64772727272728,4f0211bd6a7b1cee780994917a92243cc7ea33eb9bb52e1f3967287bcbfdda85,xgboost__fold_04__excitement__b112005d__weighted_aug__4f0211bd6a7b
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,b1c2f044,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,110,27,137,d16a72e8286a6562e6eddd11a1d21a645202dd843c6cee29292b931c3834e94f,200,102,302,8d08c3eed7bc5a1c88f74188adb256cd9f678dd66d87778b83c3b40eef3f412a,1.0,379.29545454545456,1.7240702479338843,7.0239898989899,189.64772727272728,189.64772727272728,eff1c6bc31241733b95708d31c10d8eece9eae92cdbac55e2f801ba2d1feee89,xgboost__fold_04__excitement__b1c2f044__weighted_aug__eff1c6bc3124
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,d151b0c4,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,18,83,101,c0c0b391e2a112d8a3cd1ebf656a8b4c1c2d90ae3806d7266f392d07e54a2828,210,183,393,ed2c303fff7cb5b47a144edd55c3530e21a56b5924751c60bc8d7dc5fb74fc72,1.0,379.29545454545456,10.53598484848485,2.2849123767798467,189.64772727272728,189.64772727272728,98fe823ec6acf8f32ad0887b3a491e9c9cf0d7588f60d28dc3ce02175596b299,xgboost__fold_04__excitement__d151b0c4__weighted_aug__98fe823ec6ac
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,f1a0c120,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,49,35,84,2912c828ec0033c87fbb1d5c3021eef1708170e48950dea1b3cefc53a904d996,98,88,186,d7a5ffe4e6c0b29c70df9ab7c6a5f0a26923753389df7b50134973144795f3bd,1.0,379.29545454545456,3.870361781076067,5.418506493506494,189.64772727272728,189.6477272727273,1631af9940f50e91b5be77f1bbe766e4b57e9f6eb31cb73f67249270569bec88,xgboost__fold_04__excitement__f1a0c120__weighted_aug__1631af9940f5
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,01c2a0d8,focus,target_focus,-10,371,1800,16688,44,433fdfdab7418b3ac1b1eba53628b0a707ee15dfd4099c8f04fe8c7220275e8e,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,48,54,102,18b371f0d8712b0c13aafe82f2cc55f6055d1d650c8d1f228126d9a79129dcf0,31,185,216,564b0da1774b311d8a81b434de6ecf15f3088682dcb99f92d6812e5c90f5073e,1.0,379.27272727272725,3.9507575757575757,3.5117845117845117,189.63636363636363,189.63636363636363,653b97c563255004201d6a4e847e78302a04f9b1ec6b26fe616cef828c3add4d,xgboost__fold_04__focus__01c2a0d8__weighted_aug__653b97c56325
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,40009139,focus,target_focus,-10,371,1800,16688,44,433fdfdab7418b3ac1b1eba53628b0a707ee15dfd4099c8f04fe8c7220275e8e,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,36,54,90,b957da1e03893837b7bc1c0429f94015a564b8c7da08330b5deb6f3efb7bd1a1,136,52,188,3bd000be8a7d6e68fe9e8d63562fef606f801abe484e86258e93eaf94a4b0738,1.0,379.27272727272725,5.267676767676767,3.5117845117845117,189.63636363636363,189.63636363636363,11f91f4c5a281dd6706ad6e8b37e19992e2d79bc576960677c1b18e22f4f67ea,xgboost__fold_04__focus__40009139__weighted_aug__11f91f4c5a28
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,7092f07b,focus,target_focus,-10,371,1800,16688,44,433fdfdab7418b3ac1b1eba53628b0a707ee15dfd4099c8f04fe8c7220275e8e,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,111,27,138,e47af2a4e3612a0e8582badb99d57b17539026f00e07f78e49d7ca642e4a7c50,106,61,167,fe59858b602b6d486bd81a2afb725e246a118d3a94a0a76184ac4756cb2af06e,1.0,379.27272727272725,1.7084357084357082,7.023569023569023,189.63636363636363,189.63636363636363,5a02ac62e66acd068717aabf510b9b96f4b8d52609b8154998ded96a21e471a5,xgboost__fold_04__focus__7092f07b__weighted_aug__5a02ac62e66a
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,8030618f,focus,target_focus,-10,371,1800,16688,44,433fdfdab7418b3ac1b1eba53628b0a707ee15dfd4099c8f04fe8c7220275e8e,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,103,12,115,45e6c9156462dfd198006b9132105338e2cac0a6ac0a57e36d832bc9708d5fb8,52,115,167,70aef016ec525db6a9f5449da9e2cca52fcfd26a686fcc930a15aefe5d210d83,1.0,379.27272727272725,1.8411297440423653,15.803030303030303,189.63636363636363,189.63636363636363,84e27548ebf05eae938481bf9bb358862f9efea2675e636616d0dbb4598a380c,xgboost__fold_04__focus__8030618f__weighted_aug__84e27548ebf0
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,a1b210fc,focus,target_focus,-10,371,1800,16688,44,433fdfdab7418b3ac1b1eba53628b0a707ee15dfd4099c8f04fe8c7220275e8e,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,95,12,107,334521a5ee4e977159bf9cdc32afb0764c4023dccf85fcc7acf461161ae4f776,139,98,237,199eec8793998394383020827b945c577c701483dfa5354d6073e7c37252fb2e,1.0,379.27272727272725,1.9961722488038276,15.803030303030303,189.63636363636363,189.63636363636363,2c151ffd27945f8314602e64c21a279d65793da0c23b96c84856bd1626467d4a,xgboost__fold_04__focus__a1b210fc__weighted_aug__2c151ffd2794
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,b112005d,focus,target_focus,-10,371,1800,16688,44,433fdfdab7418b3ac1b1eba53628b0a707ee15dfd4099c8f04fe8c7220275e8e,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,59,13,72,fa7e5ae9ee316e6578a61a091b6b84d573713ba789763df1445b3a237d373174,105,201,306,aa07bff06a5a8e4c34bb577bf16967911046d4055d3df3e1a6160cac54de20df,1.0,379.27272727272725,3.2141756548536207,14.587412587412587,189.63636363636363,189.63636363636363,ba074398ecfd3c4e84c0f157440bfa7a2c0dde98c459688438a3ec39385d84ed,xgboost__fold_04__focus__b112005d__weighted_aug__ba074398ecfd
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,b1c2f044,focus,target_focus,-10,371,1800,16688,44,433fdfdab7418b3ac1b1eba53628b0a707ee15dfd4099c8f04fe8c7220275e8e,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,120,24,144,570f19edeec3ff2cd004d28b727aa37341239cce95a5b613089ede4367f9a340,201,85,286,8f8b36cf636dc64729811ec241065a3667483100291310b23722efc0bfa0417f,1.0,379.27272727272725,1.5803030303030303,7.901515151515151,189.63636363636363,189.63636363636363,4276fa4a9dbb70f513a75ce5b0d8c122f2877f82dfd5d8f8ae388472d6682499,xgboost__fold_04__focus__b1c2f044__weighted_aug__4276fa4a9dbb
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,f1a0c120,focus,target_focus,-10,371,1800,16688,44,433fdfdab7418b3ac1b1eba53628b0a707ee15dfd4099c8f04fe8c7220275e8e,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,79,36,115,98f3fbbd73ad1652b28866b21cd73df4fbdad413e053dadf8826b8b102ba830e,186,92,278,854e6b743b0ad26085226b26c58ee6dd6c6944d35e938e6f04faa05a8647136e,1.0,379.27272727272725,2.400460299194476,5.267676767676767,189.63636363636363,189.63636363636363,64ac026003a23d2d152444822a6f856ac892ab5f2127aad0f240bea7da34b9bc,xgboost__fold_04__focus__f1a0c120__weighted_aug__64ac026003a2
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,01c2a0d8,interest,target_interest,-10,371,1800,16683,44,dc15a575b4e8dd1791706916a39e0b9e65dc5b69242cd007fc815a7885d98e3e,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,89,47,136,f456a922c2d5d75bc436f677e1893923b9682bc1dc035814029746e8018cee1e,182,87,269,70493fabd30850fd3d09833f21b4923fdf46323f998247676b31d6fc9ee6c857,1.0,379.15909090909093,2.130107252298264,4.0336073500967125,189.57954545454547,189.5795454545455,216ac77fc626990621df898840df746f8007eaf1a59e467f2c210ccf1b33ec8a,xgboost__fold_04__interest__01c2a0d8__weighted_aug__216ac77fc626
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,40009139,interest,target_interest,-10,371,1800,16683,44,dc15a575b4e8dd1791706916a39e0b9e65dc5b69242cd007fc815a7885d98e3e,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,58,23,81,db17f0b09f978cc61fec52373462d7e96e81f082b0651fdc03700fffbbf543c5,40,70,110,f8a3d3fb25f292cc9d465a34c0630945204414b08e040bc038a57cba30a0e4d2,1.0,379.15909090909093,3.2686128526645772,8.242588932806324,189.57954545454547,189.57954545454547,f4435c4fabd1360641d3a53b9eef7d8f730e22278daca5cd2ede12c8152b81df,xgboost__fold_04__interest__40009139__weighted_aug__f4435c4fabd1
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,7092f07b,interest,target_interest,-10,371,1800,16683,44,dc15a575b4e8dd1791706916a39e0b9e65dc5b69242cd007fc815a7885d98e3e,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,26,121,147,7451279adf3a6324e8129ec5bb518dba1dff9d56dcecf28d2a0e2b2f9d9b4246,113,154,267,a2ac43888e2e8f21b497a15aa793c08767208a7cbbbca6aebfe6297a166cf670,1.0,379.15909090909093,7.291520979020979,1.5667731029301277,189.57954545454547,189.57954545454547,15e723177ceb4328eab0a58f52397ac488313dc28b9ec67248864c35bfb916f5,xgboost__fold_04__interest__7092f07b__weighted_aug__15e723177ceb
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,8030618f,interest,target_interest,-10,371,1800,16683,44,dc15a575b4e8dd1791706916a39e0b9e65dc5b69242cd007fc815a7885d98e3e,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,40,33,73,524da4d7b4f364854610f22ffffcfe1dd256b7537efe4af0617a92221e91a528,43,104,147,56486f0282116bf1baa8ed512a5c19d2c38d6a4ea75b1a202aa56ce29a22108d,1.0,379.15909090909093,4.739488636363637,5.7448347107438025,189.5795454545455,189.5795454545455,3ef30bee7b11e080f6268c681003d0a04e562c8d7274cbdc0adcba0a1be515d9,xgboost__fold_04__interest__8030618f__weighted_aug__3ef30bee7b11
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,a1b210fc,interest,target_interest,-10,371,1800,16683,44,dc15a575b4e8dd1791706916a39e0b9e65dc5b69242cd007fc815a7885d98e3e,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,46,74,120,bbc4457de08f652a7565ab7d47b3aff3907af410238b456f5d52946371ee62ec,178,187,365,d1ff88ac2204680b34dfc512fcdf9ccfb8d69b5f9d6445d5585d197f2f6f649e,1.0,379.15909090909093,4.121294466403162,2.5618857493857496,189.57954545454547,189.57954545454547,0f9ee43fafe241f87806020e661d9c3314f0c0c7ac67781fffc46f409bcb5dea,xgboost__fold_04__interest__a1b210fc__weighted_aug__0f9ee43fafe2
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,b112005d,interest,target_interest,-10,371,1800,16683,44,dc15a575b4e8dd1791706916a39e0b9e65dc5b69242cd007fc815a7885d98e3e,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,120,19,139,9fe27f9f14db147225faaeafb1de9ce289feba3c54d9b8a7431aec6fa978b0a3,237,151,388,ebbb730f4af9e0b50cd2f622270f46b80b143677373dca39f689443030d9513b,1.0,379.15909090909093,1.5798295454545455,9.97787081339713,189.57954545454547,189.57954545454547,e591b711948d8c831c572b1945d99b0a7fe456375a352c1e009ef772bb13c140,xgboost__fold_04__interest__b112005d__weighted_aug__e591b711948d
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,b1c2f044,interest,target_interest,-10,371,1800,16683,44,dc15a575b4e8dd1791706916a39e0b9e65dc5b69242cd007fc815a7885d98e3e,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,105,19,124,14285e3e330f7ece3d44c5cd6e06a3312cf594684ca5fdda26694e552e57067e,234,60,294,f231a3e9df0f20718b613ed7d7e6b9de94b8cce2075ec92fdf5b6e241d288b9f,1.0,379.15909090909093,1.8055194805194807,9.97787081339713,189.57954545454547,189.57954545454547,1a27836b744fdbc79502657c8ad783ab2a3503471650edcc23ffc9050b39dce6,xgboost__fold_04__interest__b1c2f044__weighted_aug__1a27836b744f
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,d151b0c4,interest,target_interest,-10,371,1800,16683,44,dc15a575b4e8dd1791706916a39e0b9e65dc5b69242cd007fc815a7885d98e3e,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,117,23,140,23d905282c388a9d69fbeea4c3ac0b0e7abeb4e428e04f8fe5fef155207271eb,196,210,406,b5219ee58132e6fdc20e17f44eb0b60e3759fa97bc9057774e332fca211c58b4,1.0,379.15909090909093,1.6203379953379955,8.242588932806324,189.57954545454547,189.57954545454547,9a879ca8a67b69d031abb72b4ea8593c742ce5d92ca397c2dfdea44137291453,xgboost__fold_04__interest__d151b0c4__weighted_aug__9a879ca8a67b
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,01c2a0d8,relaxation,target_relaxation,-10,371,1800,16707,44,8b1921d4d5c07dab4a8de8755eec16059309a05437e5489c47467415666005fb,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,109,20,129,a6262f467e5a175efb26f85051e345cbfafbe945cc72d750e9c081379f49d7ae,172,88,260,70dadf5d9f37fcd4dd72d08607ce55999b72138c489affe9cf24a5c0f4a21d87,1.0,379.70454545454544,1.7417639699749792,9.492613636363636,189.85227272727272,189.85227272727272,e5eb0c16b16d1a1d730e5dd9755ea74f70656a3388ba7a51f97d61f6b6bd61b9,xgboost__fold_04__relaxation__01c2a0d8__weighted_aug__e5eb0c16b16d
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,30908049,relaxation,target_relaxation,-10,371,1800,16707,44,8b1921d4d5c07dab4a8de8755eec16059309a05437e5489c47467415666005fb,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,48,16,64,42e3f2d67a8dd0afec39a85c2c44186fadc8bae6d97db3fa4b66f9c7d0b9cba2,158,100,258,0df7fbf9ed85d781fa76b42d46a59e14bf704a70a5159bae7604623f6ff16c88,1.0,379.70454545454544,3.9552556818181817,11.865767045454545,189.85227272727272,189.85227272727272,429c50be8ec30d36c5ebfa9f51f31ca298e9f8d6bb69867b749bbe71900681f1,xgboost__fold_04__relaxation__30908049__weighted_aug__429c50be8ec3
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,40009139,relaxation,target_relaxation,-10,371,1800,16707,44,8b1921d4d5c07dab4a8de8755eec16059309a05437e5489c47467415666005fb,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,62,37,99,bd87b87f41124c019181d13427fd53dc371952a48bd2c509bbd5bba236d47a66,49,103,152,c58f4e33bfb99ae34dc7c9b8acc07c03d0e750157ef6010bb82ef956a05b7a29,1.0,379.70454545454544,3.062133431085044,5.131142506142506,189.85227272727272,189.85227272727272,221e7391191bb1bba57172c4d92e4a1a7dc60937d738638e5081cfb7e07c42bc,xgboost__fold_04__relaxation__40009139__weighted_aug__221e7391191b
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,7092f07b,relaxation,target_relaxation,-10,371,1800,16707,44,8b1921d4d5c07dab4a8de8755eec16059309a05437e5489c47467415666005fb,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,17,44,61,c684f96932ced96e892af46e35b461c455a47bbf28e2801e11391ab44dfa5b4d,95,122,217,1a3baadb5b38e81a3e4ae4299b79ee76cf1e005eab84549198471fcaedee4fb3,1.0,379.70454545454544,11.167780748663102,4.314824380165289,189.85227272727272,189.85227272727272,f4a3c719252a74fe110991bf371e531e619d38592e76718c46bba14cac0b7710,xgboost__fold_04__relaxation__7092f07b__weighted_aug__f4a3c719252a
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,8030618f,relaxation,target_relaxation,-10,371,1800,16707,44,8b1921d4d5c07dab4a8de8755eec16059309a05437e5489c47467415666005fb,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,14,54,68,58f372b69f5a9254a92d7935fa6b36e4792cce6046cff0a04f772b71011c241e,108,75,183,302eb6acec0f17da0f9503b266b44ee0a9bf3057decbb115f6f8ebc8d7b2e7ee,1.0,379.70454545454544,13.560876623376624,3.5157828282828283,189.85227272727272,189.85227272727272,dee5551f2a0f22fc2670318d600584fe5e81efa50076c3030dfaba7725303345,xgboost__fold_04__relaxation__8030618f__weighted_aug__dee5551f2a0f
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,a1b210fc,relaxation,target_relaxation,-10,371,1800,16707,44,8b1921d4d5c07dab4a8de8755eec16059309a05437e5489c47467415666005fb,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,69,36,105,0b034b736ee4bde7d2c859d00df101c1a313fa25f52d72fe32b620c457a045a2,199,137,336,c29326f2dae2f9c5f677c4c29dfddf123c5e9b724edf284dc98abfbb94a39ed1,1.0,379.70454545454544,2.751482213438735,5.273674242424242,189.85227272727272,189.85227272727272,eecefa288baa8e9ede098cc8c4857d5d7c125a4c57a5035dde9dab7a51bb2280,xgboost__fold_04__relaxation__a1b210fc__weighted_aug__eecefa288baa
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,b112005d,relaxation,target_relaxation,-10,371,1800,16707,44,8b1921d4d5c07dab4a8de8755eec16059309a05437e5489c47467415666005fb,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,96,17,113,83da5d48abf9039b5e82cfd8fe9dab8fc16b380c8ed96678fcebfabb31445676,305,114,419,9dbdcd9e6b37b8ffe9e4408155ab5f352c1a568c2e8bf50cdb20a55b07825f1b,1.0,379.70454545454544,1.9776278409090908,11.167780748663102,189.85227272727272,189.85227272727272,782251c8d068200149b229dcf1b65556479a371789e9b1f426e1593a060654e5,xgboost__fold_04__relaxation__b112005d__weighted_aug__782251c8d068
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,b1c2f044,relaxation,target_relaxation,-10,371,1800,16707,44,8b1921d4d5c07dab4a8de8755eec16059309a05437e5489c47467415666005fb,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,31,38,69,62c23850595b81d1e6c7deaeb4e84f70e303db022dcb1550b8bbe3627cb06e9f,91,229,320,a66578fc6358b6377fd715b28cc44ba82e4f6c627072916ef79d194afae6a6c7,1.0,379.70454545454544,6.124266862170088,4.9961124401913874,189.85227272727272,189.85227272727272,6d50528048405e47f0b12714ef0ac7161b7aa14fd2ad313f5a04ba2b0810a220,xgboost__fold_04__relaxation__b1c2f044__weighted_aug__6d5052804840
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,f1a0c120,relaxation,target_relaxation,-10,371,1800,16707,44,8b1921d4d5c07dab4a8de8755eec16059309a05437e5489c47467415666005fb,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,57,56,113,f27bdbba5442a34252c6408eaf1054820aee9fd1f5a87e8eb714f972a350934f,162,184,346,baa7eab0fb6a32246a5af58a7b3bbced7c2d21639a1946b060bd33e99960a9f6,1.0,379.70454545454544,3.3307416267942584,3.390219155844156,189.85227272727272,189.85227272727272,ed2339f00bb78cbecc8d88db1512a78f95966496769e666b6df70f265382a1d1,xgboost__fold_04__relaxation__f1a0c120__weighted_aug__ed2339f00bb7
