model,outer_fold,pm,subject_id,budget_seconds,budget_minutes,budget_fully_available,calibration_low,calibration_high,calibration_extreme,calibration_class_eligible,adaptation_applied,adaptation_reason,personalized_threshold,threshold_shift_from_0_5,median_probability_low,median_probability_high,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy,zero_shot_roc_auc,zero_shot_pr_auc
xgboost,5,stress,0001508a,900,15.0,True,38,18,56,True,True,adapted,0.6631799042224884,0.1631799042224884,0.3648502230644226,0.9615095853805542,73,108,181,ded6f655cac50b8fc9ec137ef1b1680023f59a4c96e9d409c391155ff5ded5ba,0.5820015220700152,0.6321664129883308,0.05016489091831555,0.5415849673202615,0.6176594845796366,0.07607451725937509,0.1917808219178082,0.3013698630136986,0.1095890410958904,0.9722222222222222,0.9629629629629629,-0.0092592592592593,0.7318866571018652,0.758560794044665,0.026674136942799853,0.6574585635359116,0.6961325966850829,0.03867403314917128,0.72843734145104,0.794440217903726
lightgbm,5,stress,0001508a,300,5.0,True,16,2,18,True,True,adapted,0.6712406291168274,0.17124062911682736,0.4102253341202313,0.9322559241134234,73,108,181,ded6f655cac50b8fc9ec137ef1b1680023f59a4c96e9d409c391155ff5ded5ba,0.6962201927955353,0.7482242516489093,0.052004058853374,0.69816564758199,0.7565240785579769,0.05835843097598692,0.410958904109589,0.589041095890411,0.17808219178082196,0.9814814814814815,0.9074074074074074,-0.07407407407407407,0.8244546979865772,0.7884728773584906,-0.035981820628086636,0.7513812154696132,0.7790055248618785,0.027624309392265234,0.8304160324708271,0.8524433005445721
lightgbm,5,stress,0001508a,600,10.0,True,33,4,37,True,True,adapted,0.7220823749735199,0.2220823749735199,0.4929485869927098,0.9512161629543299,73,108,181,ded6f655cac50b8fc9ec137ef1b1680023f59a4c96e9d409c391155ff5ded5ba,0.6962201927955353,0.7937595129375952,0.0975393201420599,0.69816564758199,0.7997787610619469,0.10161311347995694,0.410958904109589,0.6986301369863014,0.28767123287671237,0.9814814814814815,0.8888888888888888,-0.09259259259259267,0.8244546979865772,0.811541565778854,-0.012913132207723277,0.7513812154696132,0.8121546961325967,0.06077348066298349,0.8304160324708271,0.8524433005445721
lightgbm,5,stress,0001508a,900,15.0,True,38,18,56,True,True,adapted,0.6873894967135874,0.1873894967135874,0.46729685840848234,0.9074821350186926,73,108,181,ded6f655cac50b8fc9ec137ef1b1680023f59a4c96e9d409c391155ff5ded5ba,0.6962201927955353,0.764142567224759,0.06792237442922378,0.69816564758199,0.7719496021220159,0.07378395454002595,0.410958904109589,0.6301369863013698,0.2191780821917808,0.9814814814814815,0.8981481481481481,-0.08333333333333337,0.8244546979865772,0.794637804187889,-0.029816893798688238,0.7513812154696132,0.7900552486187845,0.03867403314917128,0.8304160324708271,0.8524433005445721
xgboost,5,relaxation,0001508a,300,5.0,True,0,20,20,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,60,118,178,e446ed363600c3d6961b2209442c940aa6b1aa2868337bd7da7385e7152fc606,0.55,0.55,0.0,0.4978056426332288,0.4978056426332288,0.0,0.1,0.1,0.0,1.0,1.0,0.0,0.8430232558139534,0.8430232558139534,0.0,0.6966292134831461,0.6966292134831461,0.0,0.8271186440677966,0.9044617415444175
xgboost,5,relaxation,0001508a,600,10.0,True,0,28,28,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,60,118,178,e446ed363600c3d6961b2209442c940aa6b1aa2868337bd7da7385e7152fc606,0.55,0.55,0.0,0.4978056426332288,0.4978056426332288,0.0,0.1,0.1,0.0,1.0,1.0,0.0,0.8430232558139534,0.8430232558139534,0.0,0.6966292134831461,0.6966292134831461,0.0,0.8271186440677966,0.9044617415444175
xgboost,5,relaxation,0001508a,900,15.0,True,5,32,37,True,True,adapted,0.9491346627473831,0.4491346627473831,0.9013851881027222,0.9968841373920441,60,118,178,e446ed363600c3d6961b2209442c940aa6b1aa2868337bd7da7385e7152fc606,0.55,0.6624293785310734,0.11242937853107338,0.4978056426332288,0.6723681257014591,0.1745624830682303,0.1,0.3333333333333333,0.2333333333333333,1.0,0.9915254237288136,-0.008474576271186418,0.8430232558139534,0.848801941158629,0.005778685344675516,0.6966292134831461,0.7696629213483146,0.0730337078651685,0.8271186440677966,0.9044617415444175
lightgbm,5,relaxation,0001508a,300,5.0,True,0,20,20,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,60,118,178,e446ed363600c3d6961b2209442c940aa6b1aa2868337bd7da7385e7152fc606,0.5583333333333333,0.5583333333333333,0.0,0.5127821102101947,0.5127821102101947,0.0,0.11666666666666667,0.11666666666666667,0.0,1.0,1.0,0.0,0.8450292397660819,0.8450292397660819,0.0,0.702247191011236,0.702247191011236,0.0,0.894774011299435,0.9451051311439556
lightgbm,5,relaxation,0001508a,600,10.0,True,0,28,28,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,60,118,178,e446ed363600c3d6961b2209442c940aa6b1aa2868337bd7da7385e7152fc606,0.5583333333333333,0.5583333333333333,0.0,0.5127821102101947,0.5127821102101947,0.0,0.11666666666666667,0.11666666666666667,0.0,1.0,1.0,0.0,0.8450292397660819,0.8450292397660819,0.0,0.702247191011236,0.702247191011236,0.0,0.894774011299435,0.9451051311439556
lightgbm,5,relaxation,0001508a,900,15.0,True,5,32,37,True,True,adapted,0.9005703279113281,0.4005703279113281,0.8318251250599731,0.9693155307626831,60,118,178,e446ed363600c3d6961b2209442c940aa6b1aa2868337bd7da7385e7152fc606,0.5583333333333333,0.7204802259887005,0.1621468926553672,0.5127821102101947,0.7398083482215365,0.2270262380113418,0.11666666666666667,0.48333333333333334,0.3666666666666667,1.0,0.9576271186440678,-0.0423728813559322,0.8450292397660819,0.8188316993464052,-0.0261975404196767,0.702247191011236,0.797752808988764,0.09550561797752799,0.894774011299435,0.9451051311439556
xgboost,5,interest,0001508a,300,5.0,True,16,0,16,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,26,81,107,9bd461a19ad721b9724969ad2b924ed21bf28b3370c66e2269128263882eea17,0.6875593542260209,0.6875593542260209,0.0,0.7045364891518737,0.7045364891518737,0.0,0.46153846153846156,0.46153846153846156,0.0,0.9135802469135802,0.9135802469135802,0.0,0.736244019138756,0.736244019138756,0.0,0.8037383177570093,0.8037383177570093,0.0,0.8157644824311492,0.9260896991401899
xgboost,5,interest,0001508a,600,10.0,True,21,1,22,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,26,81,107,9bd461a19ad721b9724969ad2b924ed21bf28b3370c66e2269128263882eea17,0.6875593542260209,0.6875593542260209,0.0,0.7045364891518737,0.7045364891518737,0.0,0.46153846153846156,0.46153846153846156,0.0,0.9135802469135802,0.9135802469135802,0.0,0.736244019138756,0.736244019138756,0.0,0.8037383177570093,0.8037383177570093,0.0,0.8157644824311492,0.9260896991401899
xgboost,5,interest,0001508a,900,15.0,True,26,2,28,True,True,adapted,0.7129366099834442,0.2129366099834442,0.4778461158275604,0.948027104139328,26,81,107,9bd461a19ad721b9724969ad2b924ed21bf28b3370c66e2269128263882eea17,0.6875593542260209,0.7459639126305793,0.05840455840455838,0.7045364891518737,0.7459639126305793,0.04142742347870554,0.46153846153846156,0.6153846153846154,0.15384615384615385,0.9135802469135802,0.8765432098765432,-0.03703703703703698,0.736244019138756,0.7459639126305793,0.009719893491823228,0.8037383177570093,0.8130841121495327,0.009345794392523366,0.8157644824311492,0.9260896991401899
lightgbm,5,interest,0001508a,300,5.0,True,16,0,16,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,26,81,107,9bd461a19ad721b9724969ad2b924ed21bf28b3370c66e2269128263882eea17,0.7507122507122507,0.7507122507122507,0.0,0.7817217462260302,0.7817217462260302,0.0,0.5384615384615384,0.5384615384615384,0.0,0.9629629629629629,0.9629629629629629,0.0,0.8450980392156863,0.8450980392156863,0.0,0.8598130841121495,0.8598130841121495,0.0,0.8893637226970561,0.9613293012810544
lightgbm,5,interest,0001508a,600,10.0,True,21,1,22,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,26,81,107,9bd461a19ad721b9724969ad2b924ed21bf28b3370c66e2269128263882eea17,0.7507122507122507,0.7507122507122507,0.0,0.7817217462260302,0.7817217462260302,0.0,0.5384615384615384,0.5384615384615384,0.0,0.9629629629629629,0.9629629629629629,0.0,0.8450980392156863,0.8450980392156863,0.0,0.8598130841121495,0.8598130841121495,0.0,0.8893637226970561,0.9613293012810544
lightgbm,5,interest,0001508a,900,15.0,True,26,2,28,True,True,adapted,0.7058626661298458,0.20586266612984583,0.5044537780106264,0.9072715542490652,26,81,107,9bd461a19ad721b9724969ad2b924ed21bf28b3370c66e2269128263882eea17,0.7507122507122507,0.8228869895536562,0.07217473884140557,0.7817217462260302,0.8065099457504521,0.024788199524421906,0.5384615384615384,0.7692307692307693,0.23076923076923084,0.9629629629629629,0.8765432098765432,-0.08641975308641969,0.8450980392156863,0.7943722943722944,-0.05072574484339187,0.8598130841121495,0.8504672897196262,-0.009345794392523366,0.8893637226970561,0.9613293012810544
xgboost,5,focus,0001508a,300,5.0,True,30,0,30,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,60,62,122,9b1d394289eb519d01925b3798fffa7674d102dd7b9ccbd9c575d431f56f320e,0.6911290322580645,0.6911290322580645,0.0,0.6815934065934066,0.6815934065934066,0.0,0.85,0.85,0.0,0.532258064516129,0.532258064516129,0.0,0.7116071428571429,0.7116071428571429,0.0,0.6885245901639344,0.6885245901639344,0.0,0.8244623655913978,0.8415837472156156
xgboost,5,focus,0001508a,600,10.0,True,56,0,56,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,60,62,122,9b1d394289eb519d01925b3798fffa7674d102dd7b9ccbd9c575d431f56f320e,0.6911290322580645,0.6911290322580645,0.0,0.6815934065934066,0.6815934065934066,0.0,0.85,0.85,0.0,0.532258064516129,0.532258064516129,0.0,0.7116071428571429,0.7116071428571429,0.0,0.6885245901639344,0.6885245901639344,0.0,0.8244623655913978,0.8415837472156156
xgboost,5,focus,0001508a,900,15.0,True,67,3,70,True,True,adapted,0.3306019506417215,-0.1693980493582785,0.014613191597163677,0.6465907096862793,60,62,122,9b1d394289eb519d01925b3798fffa7674d102dd7b9ccbd9c575d431f56f320e,0.6911290322580645,0.7475806451612903,0.056451612903225756,0.6815934065934066,0.7438190069769017,0.06222560038349512,0.85,0.85,0.0,0.532258064516129,0.6451612903225806,0.11290322580645162,0.7116071428571429,0.7574783337992732,0.045871190942130324,0.6885245901639344,0.7459016393442623,0.05737704918032793,0.8244623655913978,0.8415837472156156
lightgbm,5,focus,0001508a,300,5.0,True,30,0,30,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,60,62,122,9b1d394289eb519d01925b3798fffa7674d102dd7b9ccbd9c575d431f56f320e,0.7486559139784946,0.7486559139784946,0.0,0.7395854850926118,0.7395854850926118,0.0,0.9166666666666666,0.9166666666666666,0.0,0.5806451612903226,0.5806451612903226,0.0,0.7785305630834086,0.7785305630834086,0.0,0.7459016393442623,0.7459016393442623,0.0,0.8190860215053763,0.8551312742531709
lightgbm,5,focus,0001508a,600,10.0,True,56,0,56,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,60,62,122,9b1d394289eb519d01925b3798fffa7674d102dd7b9ccbd9c575d431f56f320e,0.7486559139784946,0.7486559139784946,0.0,0.7395854850926118,0.7395854850926118,0.0,0.9166666666666666,0.9166666666666666,0.0,0.5806451612903226,0.5806451612903226,0.0,0.7785305630834086,0.7785305630834086,0.0,0.7459016393442623,0.7459016393442623,0.0,0.8190860215053763,0.8551312742531709
lightgbm,5,focus,0001508a,900,15.0,True,67,3,70,True,True,adapted,0.308445137238344,-0.191554862761656,0.09228840913977504,0.524601865336913,60,62,122,9b1d394289eb519d01925b3798fffa7674d102dd7b9ccbd9c575d431f56f320e,0.7486559139784946,0.714247311827957,-0.03440860215053765,0.7395854850926118,0.7121671722278395,-0.027418312864772254,0.9166666666666666,0.7833333333333333,-0.1333333333333333,0.5806451612903226,0.6451612903225806,0.06451612903225801,0.7785305630834086,0.7179382007109654,-0.060592362372443254,0.7459016393442623,0.7131147540983607,-0.032786885245901676,0.8190860215053763,0.8551312742531709
xgboost,3,attention,0012905a,300,5.0,True,1,2,3,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,227,143,370,53c27d8b64dc3a0ad7097618e85b44cbd23872522ba17161b24aa9af958d086a,0.7379778811496873,0.7379778811496873,0.0,0.741707257767215,0.741707257767215,0.0,0.8325991189427313,0.8325991189427313,0.0,0.6433566433566433,0.6433566433566433,0.0,0.7475961538461539,0.7475961538461539,0.0,0.7594594594594595,0.7594594594594595,0.0,0.8496965589476603,0.7809669722519547
xgboost,3,attention,0012905a,600,10.0,True,3,3,6,True,True,adapted,0.7357703447341919,0.2357703447341919,0.6140628457069397,0.8574778437614441,227,143,370,53c27d8b64dc3a0ad7097618e85b44cbd23872522ba17161b24aa9af958d086a,0.7379778811496873,0.7150734727827239,-0.02290440836696339,0.741707257767215,0.723688140993727,-0.018019116773487998,0.8325991189427313,0.8986784140969163,0.06607929515418498,0.6433566433566433,0.5314685314685315,-0.11188811188811187,0.7475961538461539,0.7602221476760223,0.012625993829868398,0.7594594594594595,0.7567567567567568,-0.002702702702702675,0.8496965589476603,0.7809669722519547
xgboost,3,attention,0012905a,900,15.0,True,18,4,22,True,True,adapted,0.5129208024591208,0.01292080245912075,0.10579867288470268,0.9200429320335388,227,143,370,53c27d8b64dc3a0ad7097618e85b44cbd23872522ba17161b24aa9af958d086a,0.7379778811496873,0.7388866639967961,0.0009087828471088244,0.741707257767215,0.7434200157604413,0.0017127579932262327,0.8325991189427313,0.8414096916299559,0.008810572687224627,0.6433566433566433,0.6363636363636364,-0.006993006993006978,0.7475961538461539,0.7512718317617705,0.0036756779156166264,0.7594594594594595,0.7621621621621621,0.002702702702702675,0.8496965589476603,0.7809669722519547
lightgbm,3,attention,0012905a,300,5.0,True,1,2,3,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,227,143,370,53c27d8b64dc3a0ad7097618e85b44cbd23872522ba17161b24aa9af958d086a,0.7424909891870244,0.7424909891870244,0.0,0.7370649248540929,0.7370649248540929,0.0,0.7577092511013216,0.7577092511013216,0.0,0.7272727272727273,0.7272727272727273,0.0,0.7346269635458582,0.7346269635458582,0.0,0.745945945945946,0.745945945945946,0.0,0.8432580635223808,0.7769411003437
lightgbm,3,attention,0012905a,600,10.0,True,3,3,6,True,True,adapted,0.7375540473024431,0.23755404730244312,0.5421978519296861,0.9329102426752001,227,143,370,53c27d8b64dc3a0ad7097618e85b44cbd23872522ba17161b24aa9af958d086a,0.7424909891870244,0.7080804657897168,-0.034410523397307546,0.7370649248540929,0.7163333333333333,-0.02073159152075965,0.7577092511013216,0.8986784140969163,0.1409691629955947,0.7272727272727273,0.5174825174825175,-0.2097902097902098,0.7346269635458582,0.7550696725954458,0.02044270904958756,0.745945945945946,0.7513513513513513,0.00540540540540535,0.8432580635223808,0.7769411003437
lightgbm,3,attention,0012905a,900,15.0,True,18,4,22,True,True,adapted,0.7230703793915346,0.22307037939153462,0.4955132798250002,0.9506274789580691,227,143,370,53c27d8b64dc3a0ad7097618e85b44cbd23872522ba17161b24aa9af958d086a,0.7424909891870244,0.7093743261144142,-0.033116663072610186,0.7370649248540929,0.7175478774602543,-0.019517047393838638,0.7577092511013216,0.8942731277533039,0.13656387665198233,0.7272727272727273,0.5244755244755245,-0.2027972027972028,0.7346269635458582,0.7533266241753327,0.01869966062947448,0.745945945945946,0.7513513513513513,0.00540540540540535,0.8432580635223808,0.7769411003437
xgboost,3,engagement,0012905a,300,5.0,True,0,23,23,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,341,173,514,1bdf030b93cb0a15a195c5b8851fb92622e48bd07449ea7dcad780809bcefbb7,0.7629210245283339,0.7629210245283339,0.0,0.7890354734681911,0.7890354734681911,0.0,0.9882697947214076,0.9882697947214076,0.0,0.5375722543352601,0.5375722543352601,0.0,0.8834581819080818,0.8834581819080818,0.0,0.8365758754863813,0.8365758754863813,0.0,0.9554692929669621,0.9156566715588627
xgboost,3,engagement,0012905a,600,10.0,True,21,24,45,True,True,adapted,0.48714412102708593,-0.01285587897291407,0.0018076469423249364,0.9724805951118469,341,173,514,1bdf030b93cb0a15a195c5b8851fb92622e48bd07449ea7dcad780809bcefbb7,0.7629210245283339,0.7629210245283339,0.0,0.7890354734681911,0.7890354734681911,0.0,0.9882697947214076,0.9882697947214076,0.0,0.5375722543352601,0.5375722543352601,0.0,0.8834581819080818,0.8834581819080818,0.0,0.8365758754863813,0.8365758754863813,0.0,0.9554692929669621,0.9156566715588627
xgboost,3,engagement,0012905a,900,15.0,True,42,29,71,True,True,adapted,0.4735082817132934,-0.0264917182867066,0.00032046080741565675,0.9466961026191711,341,173,514,1bdf030b93cb0a15a195c5b8851fb92622e48bd07449ea7dcad780809bcefbb7,0.7629210245283339,0.7629210245283339,0.0,0.7890354734681911,0.7890354734681911,0.0,0.9882697947214076,0.9882697947214076,0.0,0.5375722543352601,0.5375722543352601,0.0,0.8834581819080818,0.8834581819080818,0.0,0.8365758754863813,0.8365758754863813,0.0,0.9554692929669621,0.9156566715588627
lightgbm,3,engagement,0012905a,300,5.0,True,0,23,23,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,341,173,514,1bdf030b93cb0a15a195c5b8851fb92622e48bd07449ea7dcad780809bcefbb7,0.7556744020477006,0.7556744020477006,0.0,0.7809777098608519,0.7809777098608519,0.0,0.9853372434017595,0.9853372434017595,0.0,0.5260115606936416,0.5260115606936416,0.0,0.8758722089314195,0.8758722089314195,0.0,0.830739299610895,0.830739299610895,0.0,0.9562659976607394,0.9220791575827967
lightgbm,3,engagement,0012905a,600,10.0,True,21,24,45,True,True,adapted,0.3981894747554097,-0.10181052524459028,0.01784754286189665,0.7785314066489228,341,173,514,1bdf030b93cb0a15a195c5b8851fb92622e48bd07449ea7dcad780809bcefbb7,0.7556744020477006,0.7743969623514655,0.018722560303764846,0.7809777098608519,0.7987585943468296,0.0177808844859777,0.9853372434017595,0.9765395894428153,-0.008797653958944274,0.5260115606936416,0.5722543352601156,0.046242774566473965,0.8758722089314195,0.8717077315208157,-0.004164477410603773,0.830739299610895,0.8404669260700389,0.009727626459143934,0.9562659976607394,0.9220791575827967
lightgbm,3,engagement,0012905a,900,15.0,True,42,29,71,True,True,adapted,0.37972964847503005,-0.12027035152496995,0.005681101739116774,0.7537781952109434,341,173,514,1bdf030b93cb0a15a195c5b8851fb92622e48bd07449ea7dcad780809bcefbb7,0.7556744020477006,0.7830674825826793,0.027393080534978687,0.7809777098608519,0.8074038940403634,0.02642618417951148,0.9853372434017595,0.9765395894428153,-0.008797653958944274,0.5260115606936416,0.5895953757225434,0.06358381502890176,0.8758722089314195,0.8757650765076508,-0.00010713242376869658,0.830739299610895,0.8463035019455253,0.015564202334630295,0.9562659976607394,0.9220791575827967
xgboost,3,excitement,0012905a,300,5.0,True,15,9,24,True,True,adapted,0.9443628787994385,0.4443628787994385,0.8887410163879395,0.9999847412109375,191,253,444,5e5aaacadd05689aa7d2a68415287ab9ad5864f2bcff8c75325ee286f5f59b97,0.8103801502390167,0.7418517062268486,-0.06852844401216807,0.7878578399479506,0.7045908183632734,-0.08326702158467714,0.9685863874345549,0.9738219895287958,0.005235602094240899,0.6521739130434783,0.5098814229249012,-0.14229249011857703,0.8212839791787161,0.7813432835820895,-0.03994069559662661,0.7882882882882883,0.7094594594594594,-0.07882882882882891,0.9459884527036814,0.9587364517533117
xgboost,3,excitement,0012905a,600,10.0,True,36,12,48,True,True,adapted,0.6873839050531387,0.18738390505313873,0.37478891015052795,0.9999788999557495,191,253,444,5e5aaacadd05689aa7d2a68415287ab9ad5864f2bcff8c75325ee286f5f59b97,0.8103801502390167,0.7965461581441549,-0.013833992094861802,0.7878578399479506,0.7716781988422001,-0.01617964110575043,0.9685863874345549,0.9685863874345549,0.0,0.6521739130434783,0.6245059288537549,-0.027667984189723382,0.8212839791787161,0.8120644599303135,-0.009219519248402586,0.7882882882882883,0.7725225225225225,-0.015765765765765827,0.9459884527036814,0.9587364517533117
xgboost,3,excitement,0012905a,900,15.0,True,52,15,67,True,True,adapted,0.5101018603891134,0.010101860389113426,0.020450782030820847,0.999752938747406,191,253,444,5e5aaacadd05689aa7d2a68415287ab9ad5864f2bcff8c75325ee286f5f59b97,0.8103801502390167,0.8084038656540364,-0.0019762845849802257,0.7878578399479506,0.7855563181575536,-0.0023015217903969987,0.9685863874345549,0.9685863874345549,0.0,0.6521739130434783,0.6482213438735178,-0.0039525691699604515,0.8212839791787161,0.819944182052383,-0.001339797126333142,0.7882882882882883,0.786036036036036,-0.0022522522522523403,0.9459884527036814,0.9587364517533117
lightgbm,3,excitement,0012905a,300,5.0,True,15,9,24,True,True,adapted,0.856355733304518,0.356355733304518,0.714420828993353,0.9982906376156828,191,253,444,5e5aaacadd05689aa7d2a68415287ab9ad5864f2bcff8c75325ee286f5f59b97,0.8077623491918962,0.7299939987169671,-0.07776835047492903,0.7856435014610597,0.6896985509947351,-0.09594495046632456,0.9633507853403142,0.9738219895287958,0.010471204188481686,0.6521739130434783,0.48616600790513836,-0.1660079051383399,0.8178864569083448,0.7747725474683544,-0.04311390943999038,0.786036036036036,0.6959459459459459,-0.09009009009009006,0.9484924363139705,0.9593946420363522
lightgbm,3,excitement,0012905a,600,10.0,True,36,12,48,True,True,adapted,0.6240607893774894,0.12406078937748943,0.2504045273025636,0.9977170514524152,191,253,444,5e5aaacadd05689aa7d2a68415287ab9ad5864f2bcff8c75325ee286f5f59b97,0.8077623491918962,0.7945698735591746,-0.013192475632721523,0.7856435014610597,0.7693529986962191,-0.016290502764840564,0.9633507853403142,0.9685863874345549,0.005235602094240788,0.6521739130434783,0.6205533596837944,-0.031620553359683834,0.8178864569083448,0.8107765866864616,-0.007109870221883252,0.786036036036036,0.7702702702702703,-0.015765765765765716,0.9484924363139705,0.9593946420363522
lightgbm,3,excitement,0012905a,900,15.0,True,52,15,67,True,True,adapted,0.5293390788501843,0.029339078850184275,0.066798774511601,0.9918793831887676,191,253,444,5e5aaacadd05689aa7d2a68415287ab9ad5864f2bcff8c75325ee286f5f59b97,0.8077623491918962,0.8057860646069159,-0.0019762845849802257,0.7856435014610597,0.7833441769681198,-0.0022993244929399026,0.9633507853403142,0.9633507853403142,0.0,0.6521739130434783,0.6482213438735178,-0.0039525691699604515,0.8178864569083448,0.816528500739027,-0.0013579561693177755,0.786036036036036,0.7837837837837838,-0.0022522522522522292,0.9484924363139705,0.9593946420363522
xgboost,3,stress,0012905a,300,5.0,True,23,5,28,True,True,adapted,0.21660170517861843,-0.28339829482138157,0.03284833952784538,0.4003550708293915,235,265,500,6034af75b8b2a2f7816f63aac967d701c918fe275174c7e919f926ce4270a415,0.6807306302689683,0.7011641910879165,0.020433560818948204,0.6635934741211634,0.6954103143686177,0.03181684024745424,0.8595744680851064,0.7872340425531915,-0.07234042553191489,0.5018867924528302,0.6150943396226415,0.1132075471698113,0.7029976192193925,0.7049287595491649,0.001931140329772374,0.67,0.696,0.025999999999999912,0.7937695704536332,0.8246322674835724
xgboost,3,stress,0012905a,600,10.0,True,49,5,54,True,True,adapted,0.2076285257935524,-0.2923714742064476,0.014901980757713318,0.4003550708293915,235,265,500,6034af75b8b2a2f7816f63aac967d701c918fe275174c7e919f926ce4270a415,0.6807306302689683,0.6990365315134484,0.01830590124448006,0.6635934741211634,0.6934592621384121,0.029865788017248707,0.8595744680851064,0.7829787234042553,-0.07659574468085106,0.5018867924528302,0.6150943396226415,0.1132075471698113,0.7029976192193925,0.7025194431736488,-0.00047817604574373895,0.67,0.694,0.02399999999999991,0.7937695704536332,0.8246322674835724
xgboost,3,stress,0012905a,900,15.0,True,71,8,79,True,True,adapted,0.14921177783980966,-0.35078822216019034,0.012129467912018299,0.286294087767601,235,265,500,6034af75b8b2a2f7816f63aac967d701c918fe275174c7e919f926ce4270a415,0.6807306302689683,0.6973504616619831,0.016619831393014817,0.6635934741211634,0.6939400122423995,0.03034653812123611,0.8595744680851064,0.7531914893617021,-0.1063829787234043,0.5018867924528302,0.6415094339622641,0.13962264150943393,0.7029976192193925,0.6981746646026832,-0.004822954616709341,0.67,0.694,0.02399999999999991,0.7937695704536332,0.8246322674835724
lightgbm,3,stress,0012905a,300,5.0,True,23,5,28,True,True,adapted,0.42779755264899044,-0.07220244735100956,0.07669891534305519,0.7788961899549257,235,265,500,6034af75b8b2a2f7816f63aac967d701c918fe275174c7e919f926ce4270a415,0.7062224006423123,0.706904857486953,0.0006824568446406332,0.6909363003448501,0.6945681679349167,0.0036318675900666175,0.8765957446808511,0.8553191489361702,-0.021276595744680882,0.5358490566037736,0.5584905660377358,0.02264150943396226,0.7282745871771628,0.7226311424424632,-0.005643444734699576,0.696,0.698,0.0020000000000000018,0.8260618225612204,0.8497539209389922
lightgbm,3,stress,0012905a,600,10.0,True,49,5,54,True,True,adapted,0.42415890592128214,-0.07584109407871786,0.06942162188763852,0.7788961899549257,235,265,500,6034af75b8b2a2f7816f63aac967d701c918fe275174c7e919f926ce4270a415,0.7062224006423123,0.7087916499397833,0.0025692492974709324,0.6909363003448501,0.6967197204968945,0.005783420152044361,0.8765957446808511,0.8553191489361702,-0.021276595744680882,0.5358490566037736,0.5622641509433962,0.026415094339622636,0.7282745871771628,0.7241385254520695,-0.004136061725093287,0.696,0.7,0.0040000000000000036,0.8260618225612204,0.8497539209389922
lightgbm,3,stress,0012905a,900,15.0,True,71,8,79,True,True,adapted,0.3030097906165053,-0.1969902093834947,0.07228738219069213,0.5337321990423185,235,265,500,6034af75b8b2a2f7816f63aac967d701c918fe275174c7e919f926ce4270a415,0.7062224006423123,0.7370533922119631,0.030830991569650745,0.6909363003448501,0.7315705128205128,0.04063421247566268,0.8765957446808511,0.8212765957446808,-0.05531914893617029,0.5358490566037736,0.6528301886792452,0.11698113207547167,0.7282745871771628,0.740922072623419,0.012647485446256268,0.696,0.732,0.03600000000000003,0.8260618225612204,0.8497539209389922
xgboost,3,relaxation,0012905a,300,5.0,True,2,10,12,True,True,adapted,0.41348433333951107,-0.08651566666048893,0.0028629866901610512,0.8241056799888611,122,220,342,f2eef1ae7db0da4814d1064ac9682ea12b8ae2336dc9d64b64e0f08d54e5e5c3,0.7965722801788375,0.7892697466467958,-0.007302533532041688,0.7981885110010023,0.7949620775958053,-0.0032264334051970156,0.7295081967213115,0.6967213114754098,-0.032786885245901676,0.8636363636363636,0.8818181818181818,0.018181818181818188,0.7999585484417983,0.8027963027963028,0.002837754354504507,0.8157894736842105,0.8157894736842105,0.0,0.8901266766020863,0.9358000499370174
xgboost,3,relaxation,0012905a,600,10.0,True,2,21,23,True,True,adapted,0.37401082951146236,-0.12598917048853764,0.0028629866901610512,0.7451586723327637,122,220,342,f2eef1ae7db0da4814d1064ac9682ea12b8ae2336dc9d64b64e0f08d54e5e5c3,0.7965722801788375,0.7919895678092399,-0.004582712369597619,0.7981885110010023,0.7997792600412688,0.0015907490402664592,0.7295081967213115,0.6885245901639344,-0.040983606557377095,0.8636363636363636,0.8954545454545455,0.03181818181818186,0.7999585484417983,0.8116723006561941,0.011713752214395856,0.8157894736842105,0.8216374269005848,0.005847953216374324,0.8901266766020863,0.9358000499370174
