model,contrast,target_budget_seconds,reference_budget_seconds,subject_id,delta_balanced_accuracy,delta_macro_f1,delta_low_recall,delta_high_recall,delta_precision,delta_accuracy
lightgbm,1800s_minus_900s,1800,900,30908049,-0.00505033425568735,-0.008927450960261485,0.02071994159248236,-0.030820610103857393,-0.001225037254843575,-0.008315692224010296
lightgbm,1800s_minus_900s,1800,900,30c140ca,0.02638059654238989,0.04417617593199619,0.08003361460493541,-0.027272421520155743,0.01677890205722521,0.04575183606069266
lightgbm,1800s_minus_900s,1800,900,3110e0c7,0.003997064318043697,-0.01212577687136751,0.03723187207058165,-0.029237743434494368,0.00019833269054758684,-0.007097833235253592
lightgbm,1800s_minus_900s,1800,900,40009139,0.004207630376354965,0.013618860901973506,-0.05810064410379545,0.06651590485650527,0.0013692608462445577,0.02025986554339887
lightgbm,1800s_minus_900s,1800,900,41e2010c,0.027009386683909287,0.029371223056234297,0.007227103113218836,0.04679167025459974,0.013434712894913825,0.023430835327573396
lightgbm,1800s_minus_900s,1800,900,5001d09a,-0.010068992827613532,-0.012839675676430073,0.0038610038610038533,-0.02399898951623103,-0.009063429468980977,-0.013458646616541392
lightgbm,1800s_minus_900s,1800,900,50c02189,-0.010393784322356825,-0.008686265990930697,-0.03114855440302111,0.010360985758307462,-0.00026687909993305947,-0.004423004835071964
lightgbm,1800s_minus_900s,1800,900,517001af,0.005169814137776396,0.004601143615108327,-0.010966810966810958,0.02130643924236353,0.00045307539886285664,0.0037475721722141087
lightgbm,1800s_minus_900s,1800,900,6030f0fd,0.03837466911456289,0.05976573034196164,0.037056470315398826,0.039692867913726726,0.026987781026061697,0.06131525533673354
lightgbm,1800s_minus_900s,1800,900,7072a0e0,0.0032045166595313646,0.010361582941247893,-0.042880014252498766,0.04928904757156083,-0.0028690967959834612,0.008843334463346508
lightgbm,1800s_minus_900s,1800,900,7092f07b,0.02347021454954057,0.07231283299871638,-0.08254608499119498,0.12948651409027634,0.026165938947834144,0.09157405687937659
lightgbm,1800s_minus_900s,1800,900,7150e10a,0.01710734236793432,0.033573176802464966,0.015483130591006589,0.018731554144861606,0.005197522482932704,0.0336055552616612
lightgbm,1800s_minus_900s,1800,900,71a251fa,0.011762923792999036,0.038304204958493515,0.06002506265664165,-0.03649921507064369,0.004935746320727352,0.05356590855104704
lightgbm,1800s_minus_900s,1800,900,71c09041,-0.015328765018302715,-0.010697381811579199,-0.07550131872084065,0.04484378868423511,-0.010569161716107889,-0.009491009181821997
lightgbm,1800s_minus_900s,1800,900,71e10186,0.0005160023470786035,0.0005683819551937086,-0.001376314955541691,0.002408319649698898,0.0003759483338722225,0.0006072190423891399
lightgbm,1800s_minus_900s,1800,900,71f0603f,0.007166750078627548,0.009219809946992119,0.02850864929789254,-0.014175149140637222,0.0027676428483213167,0.005880076550596636
lightgbm,1800s_minus_900s,1800,900,71f21142,0.006067584037903639,0.015414621366646286,-0.0713125715846753,0.08344773966048236,-0.024386891724764048,0.0045227793706129615
lightgbm,1800s_minus_900s,1800,900,8030618f,0.0025467009662774043,0.001832406909423323,0.007823657823657792,-0.002730255891103206,0.0009631040289840298,0.004763433665754269
lightgbm,1800s_minus_900s,1800,900,8191f1d9,0.0031030798807348825,-0.0022344708193579033,-0.040581096088482926,0.04678725584995291,-0.004247197430655825,-0.011578037046718004
lightgbm,1800s_minus_900s,1800,900,81e150c1,0.00403008306930841,0.01421562069136506,-0.02454887218045121,0.03260903831906814,0.010254761873779161,0.01695603195398465
lightgbm,1800s_minus_900s,1800,900,81f1f0fe,-0.01710274279966828,-0.016296692348999997,-0.04845922675991543,0.01425374116057887,-0.0062077771863452424,-0.012777908109739777
lightgbm,1800s_minus_900s,1800,900,a02151ac,0.015389850858033016,0.02348587939552449,0.013817890875815642,0.016961810840250613,-0.027456770602314107,-0.011835045957942714
lightgbm,1800s_minus_900s,1800,900,a1721173,0.0,0.0,0.0,0.0,0.0,0.0
lightgbm,1800s_minus_900s,1800,900,a1b210fc,0.0367674344799267,0.048629372501759804,0.03828144254157384,0.03525342641827933,0.013506585004880223,0.03656043607713921
lightgbm,1800s_minus_900s,1800,900,b0700166,0.025238226387815255,0.02072006546527161,0.016768325734580425,0.033708127041050084,-0.005221814738659791,0.0027193206520768065
lightgbm,1800s_minus_900s,1800,900,b112005d,0.014828226093353991,0.02877863641940903,0.0009383849437005765,0.028718067243007073,0.0009787683804810543,0.02863419960901714
lightgbm,1800s_minus_900s,1800,900,b1c2f044,0.0033499807888782707,0.0019536585005541784,0.015726798118824825,-0.009026836541068173,0.0006143416064282592,0.0014091405447070882
lightgbm,1800s_minus_900s,1800,900,c060c06a,0.012857424824879393,0.009324651848239496,0.002132725770306987,0.023582123879452466,-0.04409488079281865,0.005987666929498259
lightgbm,1800s_minus_900s,1800,900,c112918e,0.04180166685931608,0.06500528878623146,0.08373515845021207,-0.00013182473157991037,0.0032836122774844156,0.054838498298198646
lightgbm,1800s_minus_900s,1800,900,c1a150b1,0.05555325918499776,0.07351530270383289,0.0038531386805868983,0.10725337968940896,0.011139889802099567,0.06004553847343441
lightgbm,1800s_minus_900s,1800,900,d0724095,-0.0008707516121821968,0.0032944226276550026,0.012567835855460507,-0.014309339079825234,0.00299842896543967,0.006694178770642156
lightgbm,1800s_minus_900s,1800,900,d0e2d025,0.0053980501288037885,0.01984418120185616,-0.05515335860634918,0.06594945886395698,0.017574428852315083,0.024359683892430817
lightgbm,1800s_minus_900s,1800,900,d111e017,0.0026426635250841324,0.002304641410943664,0.0036592297511987004,0.0016260972989696754,0.002296487855280027,0.0022182257254191873
lightgbm,1800s_minus_900s,1800,900,d151b0c4,0.004963823244587218,0.002041225491737908,-0.030583956682337154,0.04051160317151159,-0.00594084898662095,-0.00028786515637868604
lightgbm,1800s_minus_900s,1800,900,d18000a3,0.007790919029985965,0.0038889314894205995,0.017798279532807548,-0.0022164414728360615,-0.0009390717004679194,0.004687835306999455
lightgbm,1800s_minus_900s,1800,900,f0f2a1e1,-0.008603077576821327,0.0033474738150802708,-0.05564510335961825,0.038438948205975376,0.0008423909024679599,0.003927027519440074
lightgbm,1800s_minus_900s,1800,900,f121f1e0,0.009550875801986547,0.014828036749197748,-0.012368643512614463,0.03147039511658822,0.005860660065488799,0.015298117751803786
lightgbm,1800s_minus_900s,1800,900,f1a0c120,0.00501857485111723,-0.020032145225343134,0.08844822077619441,-0.07841107107395995,0.006127713519549327,-0.03878750710558421
lightgbm,1800s_minus_900s,1800,900,f1d06060,0.0009919571049916698,0.00265210047561526,0.0021049790060502227,-0.00012106479606699416,0.005317562644169382,0.003633389503318596
