model,outer_fold,subject_id,pm,calibration_low,calibration_high,calibration_extreme,budget_fully_available,logit_calibration_eligible,logit_calibration_applied,logit_offset,equivalent_original_probability_threshold,frozen_median_threshold,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_brier,personalized_brier,brier_improvement,zero_shot_log_loss,personalized_log_loss,log_loss_improvement,zero_shot_ece10,personalized_ece10,zero_shot_balanced_accuracy,frozen_median_balanced_accuracy,candidate_balanced_accuracy,delta_balanced_accuracy_vs_median,delta_balanced_accuracy_vs_zero,zero_shot_macro_f1,frozen_median_macro_f1,candidate_macro_f1,delta_macro_f1_vs_median,delta_macro_f1_vs_zero
lightgbm,5,c1a150b1,relaxation,109,21,130,True,True,True,-4.419965948130994,0.9881084682486063,0.8668261685629195,211,97,308,5da8bf7162e8c77122c6ceace4588a8b9a7944d025c2dc5759e2696e700daf59,0.17128538734451737,0.2168408833573572,-0.04555549601283984,0.5080260969187957,0.8331739376265955,-0.3251478407077998,0.18329278688825637,0.2252085582139095,0.7742219182098011,0.7430986466018469,0.6030927835051546,-0.14000586309669227,-0.17112913470464652,0.7300140252454418,0.7708726752503576,0.5937858623229364,-0.17708681292742123,-0.1362281629225054
xgboost,5,c1a150b1,interest,121,7,128,True,False,False,0.0,0.4775172863155603,0.4775172863155603,105,77,182,84ff864000cb767f42a288cb3ca4bac5ec0229d3d682acc0b601f4c0a71455ed,0.16273952136414868,0.16273952136414868,0.0,0.5181572740627604,0.5181572740627604,0.0,0.1745945523038205,0.1745945523038205,0.7194805194805195,0.7259740259740259,0.7259740259740259,0.0,0.00649350649350644,0.7216351501668521,0.7291947818263608,0.7291947818263608,0.0,0.007559631659508681
lightgbm,5,c1a150b1,interest,121,7,128,True,False,False,0.0,0.3601270688660341,0.3601270688660341,105,77,182,84ff864000cb767f42a288cb3ca4bac5ec0229d3d682acc0b601f4c0a71455ed,0.15459654767276504,0.15459654767276504,0.0,0.4779875340633854,0.4779875340633854,0.0,0.14520450372092727,0.14520450372092727,0.7354978354978355,0.7796536796536797,0.7796536796536797,0.0,0.04415584415584417,0.7394098131657063,0.7883650619621915,0.7883650619621915,0.0,0.04895524879648516
xgboost,5,c1a150b1,focus,84,3,87,True,False,False,0.0,0.5,0.5,152,75,227,5cbec50d535cb94c27728356bdb18d30a62222e010ee106ff5032b68d7bdcf8f,0.2094332667603777,0.2094332667603777,0.0,0.7207086750541425,0.7207086750541425,0.0,0.16617783541519782,0.16617783541519782,0.6544736842105263,0.6544736842105263,0.6544736842105263,0.0,0.0,0.6602500633217436,0.6602500633217436,0.6602500633217436,0.0,0.0
lightgbm,5,c1a150b1,focus,84,3,87,True,False,False,0.0,0.5,0.5,152,75,227,5cbec50d535cb94c27728356bdb18d30a62222e010ee106ff5032b68d7bdcf8f,0.19116514646223484,0.19116514646223484,0.0,0.5663326699919294,0.5663326699919294,0.0,0.09855485097627359,0.09855485097627359,0.6308333333333334,0.6308333333333334,0.6308333333333334,0.0,0.0,0.6375850465453294,0.6375850465453294,0.6375850465453294,0.0,0.0
xgboost,3,d0724095,attention,123,28,151,True,True,True,0.6265684553768687,0.34828903673672845,0.3950112361926585,80,136,216,d31a21c1342d1188ef0929f933f179be7d3ee663ee050f5e39df95cfb136180b,0.34211355121537457,0.2856328111229129,0.05648074009246168,1.121858873699714,0.8942647266963886,0.22759414700332536,0.39654729054715665,0.3284287519569505,0.6297794117647059,0.6503676470588236,0.6797794117647059,0.02941176470588236,0.050000000000000044,0.5188452285485164,0.5603895393369078,0.6019684783315629,0.041578938994655035,0.08312324978304642
lightgbm,3,d0724095,attention,123,28,151,True,True,True,0.18051315356419695,0.45499385571902545,0.3016488289528554,80,136,216,d31a21c1342d1188ef0929f933f179be7d3ee663ee050f5e39df95cfb136180b,0.2979170460461732,0.2756116078639906,0.022305438182182613,0.8283354881567548,0.7657132961554751,0.06262219200127972,0.3604177691189757,0.3331758021470645,0.6360294117647058,0.7,0.6617647058823529,-0.038235294117647034,0.02573529411764708,0.5227531412502511,0.6480274442538594,0.5619047619047619,-0.08612268234909748,0.03915162065451083
xgboost,3,d0724095,engagement,51,52,103,True,True,True,-1.9864577857939563,0.8793678840778817,0.703660175204277,87,140,227,687283284363650bd8bc3fbda69112abe6461493f8e510cb67de5bed42e377d1,0.25320803164156175,0.18225460212521036,0.07095342951635139,1.103182405335043,0.6413369581541394,0.4618454471809036,0.27092096446074015,0.1895481636117916,0.632183908045977,0.6365353037766831,0.6940065681444992,0.05747126436781613,0.06182266009852222,0.6160676532769556,0.6251805985552116,0.7004398826979472,0.07525928414273564,0.08437222942099165
lightgbm,3,d0724095,engagement,51,52,103,True,True,True,-0.6723380283130047,0.6620264850107651,0.614125577251471,87,140,227,687283284363650bd8bc3fbda69112abe6461493f8e510cb67de5bed42e377d1,0.20442041293180013,0.16930118086333307,0.035119232068467066,0.6630692478213869,0.5296157958895931,0.1334534519317938,0.2237935296347643,0.1708368075505834,0.6436781609195402,0.6803366174055829,0.7033251231527093,0.02298850574712641,0.05964696223316912,0.6325710108604845,0.6828343313373253,0.7115347018572825,0.02870037051995722,0.07896369099679801
xgboost,3,d0724095,excitement,98,27,125,True,True,True,0.3858640342266749,0.40471334548940524,0.4989105993954581,126,125,251,96ed4f76903e880ae75cfb950041dd34eb1a23de004c42c4c6d3892460540ec3,0.1233726820100897,0.12595067118332814,-0.0025779891732384402,0.5081499865696414,0.5120497558022564,-0.0038997692326150357,0.10923853279995183,0.11652102423688046,0.8486349206349206,0.8486349206349206,0.8486666666666667,3.17460317460494e-05,3.17460317460494e-05,0.8486031746031746,0.8486031746031746,0.8485839471678944,-1.9227435280155802e-05,-1.9227435280155802e-05
lightgbm,3,d0724095,excitement,98,27,125,True,True,True,-0.3848482338932898,0.5950419037647171,0.4992160568905882,126,125,251,96ed4f76903e880ae75cfb950041dd34eb1a23de004c42c4c6d3892460540ec3,0.11305474678843142,0.11115159333706562,0.0019031534513657966,0.37517771935889177,0.37928241392995476,-0.0041046945710629945,0.0872092679887275,0.09017482552441541,0.8486349206349206,0.8486349206349206,0.8604761904761904,0.011841269841269764,0.011841269841269764,0.8486031746031746,0.8486031746031746,0.8604780433574208,0.01187486875424626,0.01187486875424626
xgboost,3,d0724095,stress,108,47,155,True,True,True,-2.0605011849907386,0.8870044122331232,0.5886195972561836,251,55,306,83c9ed49eeec9c5aba8050ec4980a007f7bcc04892b378fc886f46cc768a4ab8,0.28785166672893897,0.15091600652447992,0.13693566020445905,0.9715706470846919,0.4958007259229775,0.47576992116171435,0.359038668779772,0.12632331781026904,0.71836291198841,0.7280695400217312,0.7495834842448388,0.021513944223107595,0.031220572256428825,0.572486378242444,0.6009659502535619,0.7167571018193425,0.11579115156578057,0.14427072357689852
lightgbm,3,d0724095,stress,108,47,155,True,True,True,-1.5371019479237717,0.8230430387330075,0.5973145842818652,251,55,306,83c9ed49eeec9c5aba8050ec4980a007f7bcc04892b378fc886f46cc768a4ab8,0.3056936693920268,0.14789172364225722,0.15780194574976958,0.8898481273345236,0.4659738711842324,0.4238742561502912,0.4134523238633213,0.14905940121533537,0.668562115175661,0.7141253169141615,0.7172039116262223,0.003078594712060845,0.048641796450561325,0.5051691257653317,0.5822004820307027,0.6965891062929667,0.11438862426226393,0.19141998052763498
xgboost,3,d0724095,relaxation,36,36,72,True,True,True,0.9428977889635419,0.2803153745245631,0.3312017098069191,63,173,236,786b4b3e6e12a9fb21e8c360c67b167329dddb08ffa775d47a890b072a380b7c,0.10692420014886118,0.11216164527227515,-0.005237445123413967,0.3651314368743576,0.39934721723047245,-0.03421578035611483,0.07391356516906188,0.08092515133302079,0.8008074135241765,0.7654830718414534,0.7575465639049455,-0.007936507936507908,-0.043260849619231045,0.8100378787878788,0.79317455407774,0.7856494096276112,-0.007525144450128751,-0.0243884691602676
lightgbm,3,d0724095,relaxation,36,36,72,True,True,True,0.8820164471173129,0.2927600958565165,0.3551964360138135,63,173,236,786b4b3e6e12a9fb21e8c360c67b167329dddb08ffa775d47a890b072a380b7c,0.115321862840118,0.11630898784206507,-0.0009871250019470729,0.357598061204884,0.35722117166361866,0.00037688954126535723,0.056083311768606696,0.0732732260624619,0.8065418845765666,0.7430956968529223,0.7445637214423342,0.0014680245894118649,-0.061978163134232434,0.7958613347528112,0.7629331993972878,0.7748807631160572,0.011947563718769483,-0.02098057163675393
xgboost,3,d0724095,interest,109,45,154,True,True,True,-1.8094424466832657,0.8592944754028834,0.5597221776843071,133,148,281,583eb794354529352aa2849f30df9be4aec3948bd15080f18f9693bb00b0ee6a,0.2194862790608905,0.17248843589374857,0.04699784316714192,0.784615564489115,0.566134397919774,0.2184811665693409,0.21004097352344608,0.0936365463634784,0.6884017476122739,0.6996799431009957,0.7580268238162975,0.05834688071530181,0.06962507620402358,0.6767992113046336,0.690263319044703,0.7588168227411896,0.0685535036964866,0.08201761143655595
lightgbm,3,d0724095,interest,109,45,154,True,True,True,-1.1635893437067106,0.7619843054026963,0.5594329509766222,133,148,281,583eb794354529352aa2849f30df9be4aec3948bd15080f18f9693bb00b0ee6a,0.18816408935039666,0.15562033823414517,0.03254375111625149,0.5641727612956504,0.4832974988079836,0.0808752624876668,0.15359549418019006,0.07944997811465583,0.7180959154643365,0.733133509449299,0.7708290997764682,0.03769559032716918,0.0527331843121317,0.7110930735930736,0.7283274250725105,0.7711959287531807,0.04286850368067019,0.06010285516010705
xgboost,3,d0724095,focus,112,23,135,True,True,True,-2.2477136308992707,0.9044531350573497,0.5123309604823589,176,77,253,06d6745d735164f9da4b9c98af963d6d4cf2a98aca50b2ef7eb2d491d8c247d3,0.15276846997889904,0.14739334470163337,0.005375125277265663,0.4962156294103183,0.5652954426990555,-0.06907981328873719,0.12104826815862484,0.11699199172637004,0.7544642857142857,0.7508116883116883,0.7435064935064934,-0.00730519480519487,-0.01095779220779225,0.7535336825659407,0.75172656409117,0.7675020885547201,0.015775524463550128,0.013968405988779464
lightgbm,3,d0724095,focus,112,23,135,True,True,True,-1.5845224464729202,0.8298440534429156,0.5140508981954315,176,77,253,06d6745d735164f9da4b9c98af963d6d4cf2a98aca50b2ef7eb2d491d8c247d3,0.12306533956671754,0.13531103865310312,-0.012245699086385578,0.3781254780375857,0.4392811659194774,-0.061155687881891685,0.049506567033575595,0.11108394239573029,0.7844967532467533,0.7808441558441559,0.7280844155844156,-0.052759740259740284,-0.056412337662337664,0.7876130957933029,0.7859680785065704,0.7580562659846548,-0.027911812521915547,-0.029556829808648044
xgboost,2,d0e2d025,attention,103,16,119,True,True,True,1.0434561574778969,0.26048367670916306,0.3298501544632017,400,149,549,e2a3e7effc9f5f9ba5010568a7015c8508dbd2d587c73c05b93eb5fa9724d3c3,0.1261570054815406,0.09970198126003003,0.026455024221510567,0.4540621478577842,0.3409718547480513,0.1130902931097329,0.13384334276933144,0.08302599794254407,0.694236577181208,0.7593120805369127,0.7735906040268457,0.01427852348993297,0.07935402684563764,0.7271969522913917,0.7920454545454545,0.8041123327164517,0.012066878170997164,0.07691538042505996
lightgbm,2,d0e2d025,attention,103,16,119,True,True,True,-0.13808047964470738,0.5344653769361906,0.3386322125160091,400,149,549,e2a3e7effc9f5f9ba5010568a7015c8508dbd2d587c73c05b93eb5fa9724d3c3,0.12917767216322842,0.1353482032237648,-0.006170531060536388,0.3874495439503288,0.40643222336091056,-0.018982679410581738,0.13254106336951277,0.1423307826426861,0.6594295302013423,0.7312164429530201,0.6405453020134229,-0.09067114093959727,-0.01888422818791946,0.6845385431400283,0.7630157036890024,0.6601584462049579,-0.1028572574840445,-0.024380096935070372
xgboost,2,d0e2d025,engagement,10,78,88,True,True,True,-0.7200939434031124,0.6726277037101447,0.851252943277359,126,280,406,d61de83582937a084b1892f2a198313c3ce571fa9d695e7a0b13735a27f52d45,0.12726238445753446,0.1205762664068769,0.006686118050657566,0.48636697522335387,0.43289000766995095,0.05347696755340292,0.09716561739287048,0.08211327884429792,0.7511904761904762,0.7972222222222223,0.7773809523809524,-0.019841269841269882,0.02619047619047621,0.779587404994571,0.794626798561151,0.7954191479615209,0.0007923494003698739,0.01583174296694989
lightgbm,2,d0e2d025,engagement,10,78,88,True,True,True,0.0831617077389255,0.4792215467746685,0.7532529403030022,126,280,406,d61de83582937a084b1892f2a198313c3ce571fa9d695e7a0b13735a27f52d45,0.12320856964509817,0.12575677156842902,-0.0025482019233308423,0.39508160861501507,0.4024153292785812,-0.0073337206635661345,0.08556708162018706,0.09200441326769138,0.7168650793650794,0.8182539682539682,0.7128968253968254,-0.10535714285714282,-0.003968253968253954,0.7444889865942498,0.8259296131849925,0.7399958460260316,-0.08593376715896084,-0.004493140568218146
xgboost,2,d0e2d025,excitement,22,73,95,True,True,True,3.6435558500858827,0.025492303093821583,0.4713812880218029,146,391,537,8ce08446f987952c584e05a7ca77d40575c594d791bc98f96c68097d72a4e355,0.18819293996595735,0.07460274325742558,0.11359019670853177,0.6972823185586354,0.26939220365685573,0.4278901149017797,0.21474642368461927,0.041181077028154885,0.8294240269067723,0.8307027992852889,0.8858389097151667,0.05513611042987776,0.05641488280839435,0.7527341980115594,0.7544762691366036,0.885012214147435,0.13053594501083143,0.13227801613587564
lightgbm,2,d0e2d025,excitement,22,73,95,True,True,True,1.8034873994945668,0.14142707605604238,0.4332122201317241,146,391,537,8ce08446f987952c584e05a7ca77d40575c594d791bc98f96c68097d72a4e355,0.15384656240902603,0.0698553786475239,0.08399118376150212,0.46531999355831144,0.2387833622423669,0.22653663131594454,0.20562674468854375,0.051888862067808884,0.8379637739550854,0.8558665872543181,0.9030059909610062,0.04713940370668812,0.06504221700592083,0.7619329097088814,0.7866171839856051,0.8886858303191827,0.1020686463335776,0.1267529206103013
xgboost,2,d0e2d025,stress,40,44,84,True,True,True,4.468977252150189,0.01132920782985857,0.0991928895819,124,363,487,326a3968dab77e9fea38c2687b9799f941a0809e6cf364bb56c6a420501da50d,0.13982373078556568,0.14073880323176902,-0.000915072446203341,0.460200071366096,0.5672185082924027,-0.10701843692630675,0.13713534667840577,0.14071845374132613,0.8160490535857106,0.7761485826001955,0.6773193814982672,-0.09882920110192828,-0.13872967208744336,0.7724444575605102,0.795799789150853,0.7105057124630285,-0.08529407668782452,-0.06193874509748165
lightgbm,2,d0e2d025,stress,40,44,84,True,True,True,2.4328310340086876,0.08070318281902905,0.2112469234384385,124,363,487,326a3968dab77e9fea38c2687b9799f941a0809e6cf364bb56c6a420501da50d,0.13038057135038617,0.11728742084518982,0.013093150505196341,0.4003096023051702,0.3730619677987525,0.027247634506417706,0.13147866565985164,0.09395007564118792,0.8375877543766107,0.7866679996445392,0.7026903936727984,-0.08397760597174075,-0.1348973607038123,0.788332218255693,0.7975051975051974,0.7364231151303395,-0.061082082374857904,-0.05190910312535346
xgboost,2,d0e2d025,relaxation,39,40,79,True,True,True,5.196064522462249,0.005507813492529155,0.2349507645421908,183,290,473,1df607063182f22488640073a6d918ce5971fc976b891a7a5c5b70c6e5f9c1ec,0.27506616103968623,0.09891883961338407,0.17614732142630216,1.0687983639885126,0.38414854148427435,0.6846498225042382,0.3161940670222651,0.07093043406246022,0.7132089692858489,0.7754098360655737,0.8281891840964763,0.05277934803090267,0.11498021481062748,0.6495156509795417,0.7357293868921776,0.8367958867295515,0.10106649983737392,0.18728023575000985
lightgbm,2,d0e2d025,relaxation,39,40,79,True,True,True,2.702093229394719,0.06284995231314576,0.2820463103748912,183,290,473,1df607063182f22488640073a6d918ce5971fc976b891a7a5c5b70c6e5f9c1ec,0.22159820619525913,0.09712893213873376,0.12446927405652537,0.6804691306568074,0.335114637993206,0.34535449266360135,0.27346640504685243,0.03903796217329322,0.7338986244582626,0.8160731109854908,0.8661484831354814,0.05007537214999058,0.13224985867721883,0.6766684655513582,0.7839292751961593,0.8727174874101411,0.08878821221398181,0.19604902185878292
xgboost,2,d0e2d025,interest,93,21,114,True,True,True,-2.396449346257648,0.9165561473795734,0.5906234607100487,247,280,527,fbd1b9f40907ae75c16f2b0a1299594315a7cee9bb2aeae025177405482423a4,0.11435594107091025,0.17103236760125606,-0.05667642653034581,0.360561853966996,0.536172379033252,-0.17561052506625596,0.046919481906366065,0.18782992840831247,0.8346153846153846,0.8408111625216889,0.7639242336610758,-0.0768869288606131,-0.07069115095430889,0.8364459535936616,0.8414980160527603,0.7455598185229002,-0.0959381975298601,-0.09088613507076138
lightgbm,2,d0e2d025,interest,93,21,114,True,True,True,-1.9994168776965848,0.8807358402803449,0.6142577421344945,247,280,527,fbd1b9f40907ae75c16f2b0a1299594315a7cee9bb2aeae025177405482423a4,0.12420381479763484,0.2393042998226301,-0.11510048502499526,0.3885191234346348,0.7014081419358811,-0.3128890185012463,0.04157047309759949,0.28063434235119733,0.819144013880856,0.8002241179872759,0.66844997108155,-0.13177414690572586,-0.15069404279930598,0.8190672376718888,0.7948529411764707,0.6214741909809174,-0.17337875019555327,-0.19759304669097144
xgboost,2,d0e2d025,focus,32,60,92,True,True,True,0.8155879766410017,0.30670101175859715,0.4853129908442497,130,394,524,84fac9f1e48991c325d5325e08ac4ef6df4b08e3f593628dd3a84533ffd4312e,0.13579268060888075,0.1388264715663265,-0.0030337909574457422,0.45167792442070875,0.47717874888725453,-0.02550082446654578,0.07473322152309406,0.0932476840856238,0.7530847325263569,0.7517766497461928,0.665696993361968,-0.08607965638422488,-0.08738773916438891,0.7603228935768104,0.7609634450459217,0.6876891473541069,-0.07327429769181482,-0.07263374622270347
lightgbm,2,d0e2d025,focus,32,60,92,True,True,True,0.8022711420842272,0.3095399092877754,0.4513162303720042,130,394,524,84fac9f1e48991c325d5325e08ac4ef6df4b08e3f593628dd3a84533ffd4312e,0.12934782852396473,0.13067249730483355,-0.0013246687808688151,0.401844259525107,0.4006115833693423,0.0012326761557647226,0.057517334802765545,0.04919730412622034,0.7378172588832488,0.7312377977352597,0.6515033190160093,-0.07973447871925032,-0.08631393986723945,0.7396587091156837,0.7444963170453367,0.6747955607476636,-0.06970075629767314,-0.0648631483680201
xgboost,1,d111e017,attention,14,48,62,True,True,True,0.25246523537646914,0.4372168139658606,0.5052454373799264,399,405,804,235dd48d193a12eb10b16b0ad8ec61effb88a9ad5139f185ef89718f569194f2,0.12250808513063634,0.12388447852889348,-0.0013763933982571391,0.3924880022531585,0.39766318531270267,-0.005175183059544175,0.06520884907956967,0.06714134077066988,0.8295275225099786,0.8270583867075095,0.8293975679940593,0.002339181286549752,-0.00012995451591935048,0.829557429280136,0.8270820600499772,0.8294096055828908,0.0023275455329135886,-0.0001478236972451974
lightgbm,1,d111e017,attention,14,48,62,True,True,True,0.3407964766260345,0.41561601635246237,0.5477014768836866,399,405,804,235dd48d193a12eb10b16b0ad8ec61effb88a9ad5139f185ef89718f569194f2,0.11595604209698922,0.1222641837738964,-0.006308141676907186,0.3720106375340333,0.38810822080988033,-0.01609758327584704,0.05341724394098166,0.0702038208617386,0.8330084470435348,0.8481759955444166,0.8165135059871902,-0.03166248955722639,-0.016494941056344636,0.8329197786655418,0.848212682987218,0.8155592072922373,-0.03265347569498067,-0.01736057137330449
