model,outer_fold,pm,subject_id,budget_seconds,budget_role,strategy,strategy_role,budget_fully_available,calibration_low,calibration_high,calibration_extreme,calibration_class_eligible,adaptation_applied,adaptation_reason,personalized_threshold,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy,zero_shot_roc_auc,zero_shot_pr_auc,median_probability_low,median_probability_high,calibration_balanced_accuracy_at_threshold,threshold_candidate_count
lightgbm,4,focus,01c2a0d8,60,exploratory,empirical_balanced_accuracy,sensitivity,True,4,0,4,False,False,ineligible_zero_shot_fallback,0.5,59,236,295,0a74748421a50013eb146e52bd455395f1dfac387980529bb0b469c53e991720,0.5572033898305084,0.5572033898305084,0.0,0.5621616902392177,0.5621616902392177,0.0,0.2033898305084746,0.2033898305084746,0.0,0.9110169491525424,0.9110169491525424,0.0,0.5921235253296322,0.5921235253296322,0.0,0.7694915254237288,0.7694915254237288,0.0,0.7273771904625107,0.9212636086049613,,,,
lightgbm,4,focus,01c2a0d8,120,secondary,median_midpoint,primary,True,4,3,7,True,True,adapted,0.9416261623877717,59,236,295,0a74748421a50013eb146e52bd455395f1dfac387980529bb0b469c53e991720,0.5572033898305084,0.684322033898305,0.1271186440677966,0.5621616902392177,0.5453669813138124,-0.016794708925405244,0.2033898305084746,0.8813559322033898,0.6779661016949152,0.9110169491525424,0.4872881355932203,-0.42372881355932207,0.5921235253296322,0.6216004927508766,0.029476967421244393,0.7694915254237288,0.5661016949152542,-0.2033898305084746,0.7273771904625107,0.9212636086049613,0.8919672592515838,0.9912850655239598,,
lightgbm,4,focus,01c2a0d8,120,secondary,empirical_balanced_accuracy,sensitivity,True,4,3,7,True,True,adapted,0.9593469331007767,59,236,295,0a74748421a50013eb146e52bd455395f1dfac387980529bb0b469c53e991720,0.5572033898305084,0.6610169491525424,0.10381355932203395,0.5621616902392177,0.5061073382380683,-0.05605435200114939,0.2033898305084746,0.8983050847457628,0.6949152542372882,0.9110169491525424,0.423728813559322,-0.4872881355932204,0.5921235253296322,0.6119097534191874,0.019786228089555213,0.7694915254237288,0.5186440677966102,-0.2508474576271186,0.7273771904625107,0.9212636086049613,,,1.0,9.0
lightgbm,4,focus,01c2a0d8,300,primary,median_midpoint,primary,True,20,3,23,True,True,adapted,0.9483719273635439,59,236,295,0a74748421a50013eb146e52bd455395f1dfac387980529bb0b469c53e991720,0.5572033898305084,0.6694915254237288,0.11228813559322037,0.5621616902392177,0.5252655294496299,-0.036896160789587795,0.2033898305084746,0.8813559322033898,0.6779661016949152,0.9110169491525424,0.4576271186440678,-0.4533898305084746,0.5921235253296322,0.6140096618357488,0.021886136506116594,0.7694915254237288,0.5423728813559322,-0.22711864406779658,0.7273771904625107,0.9212636086049613,0.9054587892031281,0.9912850655239598,,
lightgbm,4,focus,01c2a0d8,300,primary,empirical_balanced_accuracy,sensitivity,True,20,3,23,True,True,adapted,0.9710036934795825,59,236,295,0a74748421a50013eb146e52bd455395f1dfac387980529bb0b469c53e991720,0.5572033898305084,0.6652542372881356,0.10805084745762716,0.5621616902392177,0.47971781305114636,-0.08244387718807134,0.2033898305084746,0.9661016949152542,0.7627118644067796,0.9110169491525424,0.3644067796610169,-0.5466101694915255,0.5921235253296322,0.6263175230566536,0.034193997727021364,0.7694915254237288,0.4847457627118644,-0.28474576271186436,0.7273771904625107,0.9212636086049613,,,0.975,25.0
xgboost,2,attention,1081b177,60,exploratory,median_midpoint,primary,True,5,0,5,False,False,ineligible_zero_shot_fallback,0.5,196,182,378,9d3d1193eb7213c34e9c406a55c48794d69c08dee344d5c63aa74e0c4c43b2ce,0.6548273155416012,0.6548273155416012,0.0,0.607808477116397,0.607808477116397,0.0,0.33163265306122447,0.33163265306122447,0.0,0.978021978021978,0.978021978021978,0.0,0.7590403827212607,0.7590403827212607,0.0,0.6428571428571429,0.6428571428571429,0.0,0.8475274725274725,0.8233120964352342,,,,
xgboost,2,attention,1081b177,60,exploratory,empirical_balanced_accuracy,sensitivity,True,5,0,5,False,False,ineligible_zero_shot_fallback,0.5,196,182,378,9d3d1193eb7213c34e9c406a55c48794d69c08dee344d5c63aa74e0c4c43b2ce,0.6548273155416012,0.6548273155416012,0.0,0.607808477116397,0.607808477116397,0.0,0.33163265306122447,0.33163265306122447,0.0,0.978021978021978,0.978021978021978,0.0,0.7590403827212607,0.7590403827212607,0.0,0.6428571428571429,0.6428571428571429,0.0,0.8475274725274725,0.8233120964352342,,,,
xgboost,2,attention,1081b177,120,secondary,median_midpoint,primary,True,6,1,7,False,False,ineligible_zero_shot_fallback,0.5,196,182,378,9d3d1193eb7213c34e9c406a55c48794d69c08dee344d5c63aa74e0c4c43b2ce,0.6548273155416012,0.6548273155416012,0.0,0.607808477116397,0.607808477116397,0.0,0.33163265306122447,0.33163265306122447,0.0,0.978021978021978,0.978021978021978,0.0,0.7590403827212607,0.7590403827212607,0.0,0.6428571428571429,0.6428571428571429,0.0,0.8475274725274725,0.8233120964352342,,,,
xgboost,2,attention,1081b177,120,secondary,empirical_balanced_accuracy,sensitivity,True,6,1,7,False,False,ineligible_zero_shot_fallback,0.5,196,182,378,9d3d1193eb7213c34e9c406a55c48794d69c08dee344d5c63aa74e0c4c43b2ce,0.6548273155416012,0.6548273155416012,0.0,0.607808477116397,0.607808477116397,0.0,0.33163265306122447,0.33163265306122447,0.0,0.978021978021978,0.978021978021978,0.0,0.7590403827212607,0.7590403827212607,0.0,0.6428571428571429,0.6428571428571429,0.0,0.8475274725274725,0.8233120964352342,,,,
xgboost,2,attention,1081b177,300,primary,median_midpoint,primary,True,9,10,19,True,True,adapted,0.8099280595779419,196,182,378,9d3d1193eb7213c34e9c406a55c48794d69c08dee344d5c63aa74e0c4c43b2ce,0.6548273155416012,0.7221350078492936,0.0673076923076924,0.607808477116397,0.7041396103896104,0.09633113327321341,0.33163265306122447,0.5102040816326531,0.1785714285714286,0.978021978021978,0.9340659340659341,-0.04395604395604391,0.7590403827212607,0.7659774436090225,0.006937060887761803,0.6428571428571429,0.7142857142857143,0.0714285714285714,0.8475274725274725,0.8233120964352342,0.6474191546440125,0.9724369645118713,,
xgboost,2,attention,1081b177,300,primary,empirical_balanced_accuracy,sensitivity,True,9,10,19,True,True,adapted,0.9608599841594696,196,182,378,9d3d1193eb7213c34e9c406a55c48794d69c08dee344d5c63aa74e0c4c43b2ce,0.6548273155416012,0.7580455259026687,0.10321821036106749,0.607808477116397,0.7565864994260436,0.14877802230964665,0.33163265306122447,0.7193877551020408,0.3877551020408163,0.978021978021978,0.7967032967032966,-0.18131868131868134,0.7590403827212607,0.758567415730337,-0.00047296699092369554,0.6428571428571429,0.7566137566137566,0.11375661375661372,0.8475274725274725,0.8233120964352342,,,0.7944444444444444,21.0
lightgbm,2,attention,1081b177,60,exploratory,median_midpoint,primary,True,5,0,5,False,False,ineligible_zero_shot_fallback,0.5,196,182,378,9d3d1193eb7213c34e9c406a55c48794d69c08dee344d5c63aa74e0c4c43b2ce,0.6550235478806907,0.6550235478806907,0.0,0.6064291719047655,0.6064291719047655,0.0,0.32653061224489793,0.32653061224489793,0.0,0.9835164835164835,0.9835164835164835,0.0,0.7653932907808225,0.7653932907808225,0.0,0.6428571428571429,0.6428571428571429,0.0,0.8258858488450326,0.784623246068603,,,,
lightgbm,2,attention,1081b177,60,exploratory,empirical_balanced_accuracy,sensitivity,True,5,0,5,False,False,ineligible_zero_shot_fallback,0.5,196,182,378,9d3d1193eb7213c34e9c406a55c48794d69c08dee344d5c63aa74e0c4c43b2ce,0.6550235478806907,0.6550235478806907,0.0,0.6064291719047655,0.6064291719047655,0.0,0.32653061224489793,0.32653061224489793,0.0,0.9835164835164835,0.9835164835164835,0.0,0.7653932907808225,0.7653932907808225,0.0,0.6428571428571429,0.6428571428571429,0.0,0.8258858488450326,0.784623246068603,,,,
lightgbm,2,attention,1081b177,120,secondary,median_midpoint,primary,True,6,1,7,False,False,ineligible_zero_shot_fallback,0.5,196,182,378,9d3d1193eb7213c34e9c406a55c48794d69c08dee344d5c63aa74e0c4c43b2ce,0.6550235478806907,0.6550235478806907,0.0,0.6064291719047655,0.6064291719047655,0.0,0.32653061224489793,0.32653061224489793,0.0,0.9835164835164835,0.9835164835164835,0.0,0.7653932907808225,0.7653932907808225,0.0,0.6428571428571429,0.6428571428571429,0.0,0.8258858488450326,0.784623246068603,,,,
lightgbm,2,attention,1081b177,120,secondary,empirical_balanced_accuracy,sensitivity,True,6,1,7,False,False,ineligible_zero_shot_fallback,0.5,196,182,378,9d3d1193eb7213c34e9c406a55c48794d69c08dee344d5c63aa74e0c4c43b2ce,0.6550235478806907,0.6550235478806907,0.0,0.6064291719047655,0.6064291719047655,0.0,0.32653061224489793,0.32653061224489793,0.0,0.9835164835164835,0.9835164835164835,0.0,0.7653932907808225,0.7653932907808225,0.0,0.6428571428571429,0.6428571428571429,0.0,0.8258858488450326,0.784623246068603,,,,
lightgbm,2,attention,1081b177,300,primary,median_midpoint,primary,True,9,10,19,True,True,adapted,0.7685786629631103,196,182,378,9d3d1193eb7213c34e9c406a55c48794d69c08dee344d5c63aa74e0c4c43b2ce,0.6550235478806907,0.7254709576138147,0.07044740973312402,0.6064291719047655,0.7145828584454069,0.10815368654064139,0.32653061224489793,0.5663265306122449,0.23979591836734698,0.9835164835164835,0.8846153846153846,-0.09890109890109888,0.7653932907808225,0.747690317812269,-0.0177029729685535,0.6428571428571429,0.7195767195767195,0.07671957671957663,0.8258858488450326,0.784623246068603,0.6383161433827702,0.8988411825434504,,
lightgbm,2,attention,1081b177,300,primary,empirical_balanced_accuracy,sensitivity,True,9,10,19,True,True,adapted,0.840901450805452,196,182,378,9d3d1193eb7213c34e9c406a55c48794d69c08dee344d5c63aa74e0c4c43b2ce,0.6550235478806907,0.7537284144427001,0.09870486656200939,0.6064291719047655,0.7509811616954474,0.14455198979068185,0.32653061224489793,0.6887755102040817,0.36224489795918374,0.9835164835164835,0.8186813186813187,-0.1648351648351648,0.7653932907808225,0.756547619047619,-0.008845671733203497,0.6428571428571429,0.7513227513227513,0.10846560846560838,0.8258858488450326,0.784623246068603,,,0.7944444444444444,21.0
xgboost,2,engagement,1081b177,60,exploratory,median_midpoint,primary,True,0,6,6,False,False,ineligible_zero_shot_fallback,0.5,90,254,344,43b6f063cded421db5a840b8c5621a48ec81c60046ea713d42448b95f8231376,0.6076115485564304,0.6076115485564304,0.0,0.61635687732342,0.61635687732342,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8818897637795275,0.8818897637795275,0.0,0.6443661971830985,0.6443661971830985,0.0,0.7383720930232558,0.7383720930232558,0.0,0.7765091863517061,0.9095300736372744,,,,
xgboost,2,engagement,1081b177,60,exploratory,empirical_balanced_accuracy,sensitivity,True,0,6,6,False,False,ineligible_zero_shot_fallback,0.5,90,254,344,43b6f063cded421db5a840b8c5621a48ec81c60046ea713d42448b95f8231376,0.6076115485564304,0.6076115485564304,0.0,0.61635687732342,0.61635687732342,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8818897637795275,0.8818897637795275,0.0,0.6443661971830985,0.6443661971830985,0.0,0.7383720930232558,0.7383720930232558,0.0,0.7765091863517061,0.9095300736372744,,,,
xgboost,2,engagement,1081b177,120,secondary,median_midpoint,primary,True,0,12,12,False,False,ineligible_zero_shot_fallback,0.5,90,254,344,43b6f063cded421db5a840b8c5621a48ec81c60046ea713d42448b95f8231376,0.6076115485564304,0.6076115485564304,0.0,0.61635687732342,0.61635687732342,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8818897637795275,0.8818897637795275,0.0,0.6443661971830985,0.6443661971830985,0.0,0.7383720930232558,0.7383720930232558,0.0,0.7765091863517061,0.9095300736372744,,,,
xgboost,2,engagement,1081b177,120,secondary,empirical_balanced_accuracy,sensitivity,True,0,12,12,False,False,ineligible_zero_shot_fallback,0.5,90,254,344,43b6f063cded421db5a840b8c5621a48ec81c60046ea713d42448b95f8231376,0.6076115485564304,0.6076115485564304,0.0,0.61635687732342,0.61635687732342,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8818897637795275,0.8818897637795275,0.0,0.6443661971830985,0.6443661971830985,0.0,0.7383720930232558,0.7383720930232558,0.0,0.7765091863517061,0.9095300736372744,,,,
xgboost,2,engagement,1081b177,300,primary,median_midpoint,primary,True,0,27,27,False,False,ineligible_zero_shot_fallback,0.5,90,254,344,43b6f063cded421db5a840b8c5621a48ec81c60046ea713d42448b95f8231376,0.6076115485564304,0.6076115485564304,0.0,0.61635687732342,0.61635687732342,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8818897637795275,0.8818897637795275,0.0,0.6443661971830985,0.6443661971830985,0.0,0.7383720930232558,0.7383720930232558,0.0,0.7765091863517061,0.9095300736372744,,,,
xgboost,2,engagement,1081b177,300,primary,empirical_balanced_accuracy,sensitivity,True,0,27,27,False,False,ineligible_zero_shot_fallback,0.5,90,254,344,43b6f063cded421db5a840b8c5621a48ec81c60046ea713d42448b95f8231376,0.6076115485564304,0.6076115485564304,0.0,0.61635687732342,0.61635687732342,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8818897637795275,0.8818897637795275,0.0,0.6443661971830985,0.6443661971830985,0.0,0.7383720930232558,0.7383720930232558,0.0,0.7765091863517061,0.9095300736372744,,,,
lightgbm,2,engagement,1081b177,60,exploratory,median_midpoint,primary,True,0,6,6,False,False,ineligible_zero_shot_fallback,0.5,90,254,344,43b6f063cded421db5a840b8c5621a48ec81c60046ea713d42448b95f8231376,0.5997375328083989,0.5997375328083989,0.0,0.6067902135317866,0.6067902135317866,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8661417322834646,0.8661417322834646,0.0,0.6272321428571428,0.6272321428571428,0.0,0.7267441860465116,0.7267441860465116,0.0,0.7904636920384951,0.925934339025453,,,,
lightgbm,2,engagement,1081b177,60,exploratory,empirical_balanced_accuracy,sensitivity,True,0,6,6,False,False,ineligible_zero_shot_fallback,0.5,90,254,344,43b6f063cded421db5a840b8c5621a48ec81c60046ea713d42448b95f8231376,0.5997375328083989,0.5997375328083989,0.0,0.6067902135317866,0.6067902135317866,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8661417322834646,0.8661417322834646,0.0,0.6272321428571428,0.6272321428571428,0.0,0.7267441860465116,0.7267441860465116,0.0,0.7904636920384951,0.925934339025453,,,,
lightgbm,2,engagement,1081b177,120,secondary,median_midpoint,primary,True,0,12,12,False,False,ineligible_zero_shot_fallback,0.5,90,254,344,43b6f063cded421db5a840b8c5621a48ec81c60046ea713d42448b95f8231376,0.5997375328083989,0.5997375328083989,0.0,0.6067902135317866,0.6067902135317866,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8661417322834646,0.8661417322834646,0.0,0.6272321428571428,0.6272321428571428,0.0,0.7267441860465116,0.7267441860465116,0.0,0.7904636920384951,0.925934339025453,,,,
lightgbm,2,engagement,1081b177,120,secondary,empirical_balanced_accuracy,sensitivity,True,0,12,12,False,False,ineligible_zero_shot_fallback,0.5,90,254,344,43b6f063cded421db5a840b8c5621a48ec81c60046ea713d42448b95f8231376,0.5997375328083989,0.5997375328083989,0.0,0.6067902135317866,0.6067902135317866,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8661417322834646,0.8661417322834646,0.0,0.6272321428571428,0.6272321428571428,0.0,0.7267441860465116,0.7267441860465116,0.0,0.7904636920384951,0.925934339025453,,,,
lightgbm,2,engagement,1081b177,300,primary,median_midpoint,primary,True,0,27,27,False,False,ineligible_zero_shot_fallback,0.5,90,254,344,43b6f063cded421db5a840b8c5621a48ec81c60046ea713d42448b95f8231376,0.5997375328083989,0.5997375328083989,0.0,0.6067902135317866,0.6067902135317866,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8661417322834646,0.8661417322834646,0.0,0.6272321428571428,0.6272321428571428,0.0,0.7267441860465116,0.7267441860465116,0.0,0.7904636920384951,0.925934339025453,,,,
lightgbm,2,engagement,1081b177,300,primary,empirical_balanced_accuracy,sensitivity,True,0,27,27,False,False,ineligible_zero_shot_fallback,0.5,90,254,344,43b6f063cded421db5a840b8c5621a48ec81c60046ea713d42448b95f8231376,0.5997375328083989,0.5997375328083989,0.0,0.6067902135317866,0.6067902135317866,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8661417322834646,0.8661417322834646,0.0,0.6272321428571428,0.6272321428571428,0.0,0.7267441860465116,0.7267441860465116,0.0,0.7904636920384951,0.925934339025453,,,,
xgboost,2,excitement,1081b177,60,exploratory,median_midpoint,primary,True,1,3,4,False,False,ineligible_zero_shot_fallback,0.5,182,219,401,d7e1eccb74ec6f423d769c90c007aa4fbf951ba8c2164067529c5f5146212ef0,0.9121255456871895,0.9121255456871895,0.0,0.9159473313134778,0.9159473313134778,0.0,0.8516483516483516,0.8516483516483516,0.0,0.9726027397260274,0.9726027397260274,0.0,0.9251164596273291,0.9251164596273291,0.0,0.9177057356608479,0.9177057356608479,0.0,0.9827387224647498,0.9874186842554868,,,,
xgboost,2,excitement,1081b177,60,exploratory,empirical_balanced_accuracy,sensitivity,True,1,3,4,False,False,ineligible_zero_shot_fallback,0.5,182,219,401,d7e1eccb74ec6f423d769c90c007aa4fbf951ba8c2164067529c5f5146212ef0,0.9121255456871895,0.9121255456871895,0.0,0.9159473313134778,0.9159473313134778,0.0,0.8516483516483516,0.8516483516483516,0.0,0.9726027397260274,0.9726027397260274,0.0,0.9251164596273291,0.9251164596273291,0.0,0.9177057356608479,0.9177057356608479,0.0,0.9827387224647498,0.9874186842554868,,,,
xgboost,2,excitement,1081b177,120,secondary,median_midpoint,primary,True,2,7,9,True,True,adapted,0.9720088988542557,182,219,401,d7e1eccb74ec6f423d769c90c007aa4fbf951ba8c2164067529c5f5146212ef0,0.9121255456871895,0.9451678458527774,0.033042300165587846,0.9159473313134778,0.9424371976907474,0.026489866377269577,0.8516483516483516,0.9725274725274725,0.1208791208791209,0.9726027397260274,0.9178082191780822,-0.0547945205479452,0.9251164596273291,0.9417102315160568,0.016593771888727682,0.9177057356608479,0.942643391521197,0.02493765586034913,0.9827387224647498,0.9874186842554868,0.9440465271472931,0.9999712705612183,,
xgboost,2,excitement,1081b177,120,secondary,empirical_balanced_accuracy,sensitivity,True,2,7,9,True,True,adapted,0.9996625781059265,182,219,401,d7e1eccb74ec6f423d769c90c007aa4fbf951ba8c2164067529c5f5146212ef0,0.9121255456871895,0.7374429223744292,-0.1746826233127603,0.9159473313134778,0.7019396704951621,-0.21400766081831568,0.8516483516483516,1.0,0.14835164835164838,0.9726027397260274,0.4748858447488584,-0.497716894977169,0.9251164596273291,0.8063973063973064,-0.11871915323002269,0.9177057356608479,0.713216957605985,-0.20448877805486287,0.9827387224647498,0.9874186842554868,,,0.9285714285714286,11.0
xgboost,2,excitement,1081b177,300,primary,median_midpoint,primary,True,13,12,25,True,True,adapted,0.71860671043396,182,219,401,d7e1eccb74ec6f423d769c90c007aa4fbf951ba8c2164067529c5f5146212ef0,0.9121255456871895,0.9217597471022128,0.009634201415023247,0.9159473313134778,0.9240530303030303,0.00810569898955249,0.8516483516483516,0.8846153846153846,0.03296703296703296,0.9726027397260274,0.958904109589041,-0.013698630136986356,0.9251164596273291,0.9280748663101603,0.002958406682831205,0.9177057356608479,0.9251870324189526,0.007481296758104716,0.9827387224647498,0.9874186842554868,0.4372507333755493,0.9999626874923706,,
xgboost,2,excitement,1081b177,300,primary,empirical_balanced_accuracy,sensitivity,True,13,12,25,True,True,adapted,0.9991688132286072,182,219,401,d7e1eccb74ec6f423d769c90c007aa4fbf951ba8c2164067529c5f5146212ef0,0.9121255456871895,0.8100381353806012,-0.1020874103065883,0.9159473313134778,0.7904950744342681,-0.1254522568792097,0.8516483516483516,0.9945054945054945,0.1428571428571429,0.9726027397260274,0.6255707762557078,-0.3470319634703196,0.9251164596273291,0.8404832754725299,-0.08463318415479926,0.9177057356608479,0.7930174563591023,-0.12468827930174564,0.9827387224647498,0.9874186842554868,,,0.8782051282051282,27.0
lightgbm,2,excitement,1081b177,60,exploratory,median_midpoint,primary,True,1,3,4,False,False,ineligible_zero_shot_fallback,0.5,182,219,401,d7e1eccb74ec6f423d769c90c007aa4fbf951ba8c2164067529c5f5146212ef0,0.9034196397210096,0.9034196397210096,0.0,0.9079524586819017,0.9079524586819017,0.0,0.8296703296703297,0.8296703296703297,0.0,0.9771689497716894,0.9771689497716894,0.0,0.92070905285191,0.92070905285191,0.0,0.9102244389027432,0.9102244389027432,0.0,0.9866777058557881,0.9904839647807365,,,,
