temporal_model,tabular_model,outer_fold,pm,subject_id,delta_balanced_accuracy_temporal_minus_tabular,delta_f1_temporal_minus_tabular,delta_roc_auc_temporal_minus_tabular,delta_pr_auc_temporal_minus_tabular,delta_low_recall_temporal_minus_tabular,delta_high_recall_temporal_minus_tabular,delta_precision_temporal_minus_tabular,delta_accuracy_temporal_minus_tabular
torch_transformer,xgboost,2,interest,f0f2a1e1,-0.06976843544390332,-0.043413946437264594,-0.032128514056224744,-0.019615849250614215,-0.2530120481927711,0.11347517730496459,-0.0038228674419246156,-0.022321428571428603
torch_transformer,xgboost,2,focus,1081b177,0.08020079689629855,0.05897317054319007,0.04102443116283938,0.02386182293956096,0.1742424242424242,-0.01384083044982709,0.026941475758456734,0.04513064133016598
torch_transformer,xgboost,2,focus,517001af,0.03931159420289854,0.03327498845236898,0.01736111111111105,0.010655414121380602,0.07499999999999996,0.0036231884057970065,0.019805721646817376,0.025252525252525193
torch_transformer,xgboost,2,focus,6030f0fd,0.009028642590286462,0.021761433858278,0.02407638024076386,0.05587605697708842,0.045454545454545414,-0.0273972602739726,0.014408364830286846,0.02583025830258301
torch_transformer,xgboost,2,focus,7072a0e0,-0.00328592975651798,-0.07418696450897122,0.039323421676362935,0.020161531799277377,0.1923076923076924,-0.19887955182072825,-0.010386446238417668,-0.11062906724511934
torch_transformer,xgboost,2,focus,71a251fa,-0.03194444444444433,0.06960271671522189,0.07500000000000007,-0.06236807542003159,0.22777777777777786,-0.29166666666666663,0.02346120375379257,0.16666666666666674
torch_transformer,xgboost,2,focus,71c09041,-0.10519265621306428,-0.12127862952905044,-0.10992041604286495,-0.1397200266219259,0.005830903790087549,-0.21621621621621628,-0.13300614172506442,-0.015789473684210464
torch_transformer,xgboost,2,focus,a02151ac,-0.08822518263859047,-0.08214167363046843,0.12503223033949296,0.11971289532050938,0.16201117318435743,-0.33846153846153837,0.07201739982139255,0.02868852459016391
torch_transformer,xgboost,2,focus,d0e2d025,0.09434133154975899,0.045400533796857045,0.05403673048518798,0.026092166593509547,0.26543209876543206,-0.07674943566591419,0.03148998899694033,0.014876033057851235
torch_transformer,xgboost,2,focus,d18000a3,-0.1220908230842006,-0.21378377881808097,0.05879848628192985,0.03573355381218424,0.19867549668874174,-0.4428571428571429,-0.04947020586684514,-0.21809744779582363
torch_transformer,xgboost,2,focus,f0f2a1e1,0.15653923541247483,0.0056012378889956915,0.13625754527162992,0.015743867176386428,0.4285714285714286,-0.11549295774647894,0.033751902587519145,-0.06666666666666665
torch_transformer,xgboost,3,attention,0012905a,-0.18049912106279353,-0.197618961853686,-0.2510878649030286,-0.3142051349379945,-0.2602230483271376,-0.10077519379844957,-0.1747076039770341,-0.20854271356783916
torch_transformer,xgboost,3,attention,20201194,-0.30317896389324966,-0.21346560371388706,-0.48414442700157,-0.16789876217159638,-0.5102040816326531,-0.09615384615384615,-0.17792979546710885,-0.1618122977346278
torch_transformer,xgboost,3,attention,2162c09e,-0.019904380915211184,-0.03280275782713926,-0.033720362962240125,-0.035142336371323135,-0.09386281588447654,0.05405405405405417,-0.011517379387678495,-0.03463203463203468
torch_transformer,xgboost,3,attention,21a031f6,-0.07824153757888697,-0.10688971005178427,-0.07919774335436991,-0.10952805942313137,-0.14457831325301201,-0.011904761904761751,-0.0508497968815429,-0.08732876712328774
torch_transformer,xgboost,3,attention,41e2010c,-0.140504876649455,-0.16566321462311617,-0.1477911646586345,-0.1139703775900558,-0.20481927710843373,-0.07619047619047625,-0.1754647313470843,-0.13297872340425532
torch_transformer,xgboost,3,attention,5001d09a,-0.08571428571428585,-0.09202071543208667,-0.1457142857142858,-0.12076752246867462,-0.05714285714285705,-0.11428571428571432,-0.08561092309487695,-0.08571428571428563
torch_transformer,xgboost,3,attention,50c02189,-0.40059186824498194,-0.36126734956541584,-0.5516040487219078,-0.31098464023329464,-0.47014925373134325,-0.3310344827586207,-0.3025015185444053,-0.3637961335676626
torch_transformer,xgboost,3,attention,71f21142,-0.09167455061494789,-0.13790270844344732,-0.03863765373699135,-0.04606508706619472,-0.2119205298013245,0.02857142857142847,-0.01315592427124801,-0.08282208588957063
torch_transformer,xgboost,3,attention,b0700166,0.05738984941438929,0.09533971557765641,-0.09060234244283338,-0.07714901586806555,0.1454545454545455,-0.030674846625766805,-0.0590710940511634,0.02851323828920571
torch_transformer,xgboost,3,attention,d0724095,-0.18151244656776466,-0.2913993271838941,-0.12415137037968305,-0.24472364241670153,-0.01546391752577303,-0.3475609756097561,-0.4151246921182266,-0.16759776536312854
torch_transformer,xgboost,3,attention,d142d110,0.02564102564102566,0.025350993092928542,-0.0849002849002849,-0.13942647826728372,0.05128205128205121,0.0,0.02343948639715232,0.023809523809523836
torch_transformer,xgboost,3,engagement,0012905a,-0.10521591494217697,-0.12422701248242873,-0.01491851872468919,-0.026461988356393795,0.005037783375314797,-0.2154696132596685,-0.031019916805999137,-0.06401384083044981
torch_transformer,xgboost,3,engagement,20201194,-0.05674244783556526,-0.17686971362699605,-0.0037994394269695864,0.0318910173451038,-0.5029585798816568,0.3894736842105263,-0.006542750455199142,-0.18181818181818177
torch_transformer,xgboost,3,engagement,2162c09e,-0.08398487567290447,-0.11814236538397593,-0.04107921045885665,-0.04768979423281461,-0.1626506024096386,-0.005319148936170137,-0.05476236721126582,-0.07909604519774016
torch_transformer,xgboost,3,engagement,21a031f6,-0.08473310936916767,-0.0031398801670551313,0.0041889593961262905,-0.0040401905554305895,0.23404255319148937,-0.40350877192982465,0.04614210007922892,0.09869646182495351
torch_transformer,xgboost,3,engagement,41e2010c,0.05346003898635476,0.05417882320149181,0.02163742690058479,0.017209082796682873,0.06481481481481477,0.042105263157894535,0.05223608736841823,0.054187192118226646
torch_transformer,xgboost,3,engagement,5001d09a,-0.08287264537264549,-0.08627453596787105,-0.08108108108108103,-0.0919092677282668,-0.14772727272727282,-0.018018018018018056,-0.0641450939782654,-0.07537688442211055
torch_transformer,xgboost,3,engagement,50c02189,-0.09624230139549395,-0.10394413904503153,-0.14786193186247776,-0.19040661162301054,-0.09842519685039375,-0.09405940594059414,-0.10202702325709256,-0.09718309859154928
torch_transformer,xgboost,3,engagement,71f21142,-0.18650631879331436,-0.213526635466404,-0.3150660998194631,-0.3242807704224768,-0.6457399103139012,0.2727272727272727,-0.37763157894736843,-0.41000000000000003
torch_transformer,xgboost,3,engagement,b0700166,0.013452285485164306,0.00552553507098974,-0.037730553327987026,-0.06311103172581034,-0.013793103448275945,0.04069767441860461,0.024327276449856994,0.006493506493506551
torch_transformer,xgboost,3,engagement,d0724095,0.06615240766713426,0.07285510326794298,0.05913978494623662,0.05141274853354405,0.13768115942028997,-0.005376344086021612,0.03359480973798812,0.05555555555555558
torch_transformer,xgboost,3,engagement,d142d110,-0.05093099671412937,-0.23006873950582563,-0.05805038335158841,-0.023652261939150043,0.09090909090909094,-0.19277108433734935,-0.3032805429864255,-0.15957446808510645
torch_transformer,xgboost,3,excitement,0012905a,-0.0028032312515071656,-0.006736982466273078,0.020135037376416753,0.019795142857087167,0.02586206896551735,-0.03146853146853146,0.007209352103687783,-0.00579150579150578
torch_transformer,xgboost,3,excitement,20201194,-0.006285458345774875,-0.009740808196431638,0.004658106897581393,0.013750757198424557,-0.017647058823529405,0.0050761421319796,0.005677218886849689,-0.00544959128065392
torch_transformer,xgboost,3,excitement,2162c09e,-0.0036496350364964014,-0.007152763573876619,0.002322495023225235,0.0008142069659113904,0.0,-0.007299270072992803,-0.014610776917416968,-0.005698005698005715
torch_transformer,xgboost,3,excitement,21a031f6,-0.03185823464461235,-0.03220800415024605,-0.015111823161358617,-0.01402880427967479,-0.14027149321266985,0.07655502392344504,-0.05861289694430827,-0.03488372093023262
torch_transformer,xgboost,3,excitement,41e2010c,-0.06358695652173918,-0.08212367455489633,-0.006159420289855166,-0.0023803934631315693,0.01449275362318847,-0.14166666666666672,-0.04877874085600853,-0.08465608465608465
torch_transformer,xgboost,3,excitement,5001d09a,0.008094479830148549,-0.006703435647017919,-0.00039808917197436955,4.1378669512592836e-05,0.04166666666666663,-0.02547770700636942,-0.0031772230245512567,-0.009756097560975618
torch_transformer,xgboost,3,excitement,50c02189,-0.235362210604929,-0.27629060666689886,-0.18230022404779678,-0.10178663180925884,-0.6553398058252428,0.18461538461538474,-0.17487089005565126,-0.18669527896995708
torch_transformer,xgboost,3,excitement,71f21142,-0.006026498190517149,-0.0065785068630732635,0.0003066920198737666,0.003919545389554746,-0.0036496350364961794,-0.008403361344537896,-0.007381113364886449,-0.0050890585241729624
torch_transformer,xgboost,3,excitement,b0700166,0.15222847759793567,0.19559461580125692,0.044288060051607014,0.03346486336435195,-0.005747126436781658,0.31020408163265306,0.07687458415061488,0.17899761336515507
torch_transformer,xgboost,3,excitement,d0724095,0.010141656520060494,0.012894546437635213,-0.003415199120957557,-0.004873258708412376,0.026905829596412634,-0.0066225165562914245,0.01674475366690098,0.013368983957219194
torch_transformer,xgboost,3,excitement,d142d110,-0.08601553829078801,-0.09086467607453619,-0.04883462819089912,-0.035112712028729565,-0.05882352941176472,-0.1132075471698114,-0.08269285798448034,-0.09195402298850575
torch_transformer,xgboost,3,stress,0012905a,0.0293040293040292,0.03183393070021001,-0.009518989782147824,-0.036651075034804026,0.0,0.05860805860805862,0.022291302520853873,0.02772963604852685
torch_transformer,xgboost,3,stress,20201194,-0.10115740740740731,-0.10227736547584398,-0.10743827160493835,-0.14999522563043566,-0.054166666666666696,-0.14814814814814814,-0.10028167635875651,-0.08800000000000008
torch_transformer,xgboost,3,stress,2162c09e,-0.04456751054852315,-0.0450531460583975,-0.042401295961422725,-0.05714594410181484,-0.04746835443037978,-0.04166666666666663,-0.03903525888903159,-0.045454545454545414
torch_transformer,xgboost,3,stress,21a031f6,-0.05859677107501937,-0.08080134675883444,0.0021026682134571706,-0.015364099068129966,-0.12761020881670537,0.01041666666666663,-0.033617555157169354,-0.08507223113964679
torch_transformer,xgboost,3,stress,41e2010c,-0.061576354679802936,-0.09764326233168957,-0.015170174652933244,-0.008831172047912172,0.0,-0.12315270935960587,-0.019721744119334472,-0.08591065292096223
torch_transformer,xgboost,3,stress,5001d09a,-0.07033107737333089,-0.06716456883107813,0.01664532650448125,0.02648843905290721,0.028169014084507005,-0.16883116883116883,0.0032436122160048875,-0.041095890410958846
torch_transformer,xgboost,3,stress,50c02189,-0.09435800049007592,-0.13203288777961708,-0.16824920362656215,-0.13367487126922084,-0.23116883116883116,0.04245283018867929,-0.07905473230896276,-0.08776266996291715
torch_transformer,xgboost,3,stress,71f21142,-0.16796875,-0.15195732705559006,-0.149658203125,-0.041627411141689774,-0.25,-0.0859375,-0.13622944384631208,-0.11875000000000002
torch_transformer,xgboost,3,stress,b0700166,-0.029157509157509143,-0.0008514981358812568,-0.08166666666666667,-0.07014302718922749,-0.09523809523809534,0.03692307692307689,-0.07234103919287083,-0.008113590263691628
torch_transformer,xgboost,3,stress,d0724095,0.03906515580736536,0.10697805329671106,-0.04087818696883838,-0.084251680290789,0.2181303116147309,-0.14,0.021256261856018144,0.13907284768211925
torch_transformer,xgboost,3,stress,d142d110,0.03308480894687804,0.0702848759394239,0.0372786579683132,0.13553569929573683,0.1351351351351352,-0.06896551724137934,0.02892156862745099,0.09285714285714286
torch_transformer,xgboost,3,relaxation,0012905a,-0.029932964150393593,-0.012957736896701988,0.018551442728067635,0.010784871813743213,-0.1917808219178082,0.13191489361702124,0.05581150143694735,0.007874015748031482
torch_transformer,xgboost,3,relaxation,20201194,0.05729166666666663,0.05039028314386551,-0.0012612107623317659,0.004739134124397637,0.0,0.11458333333333337,0.02596649426555908,0.0344827586206895
torch_transformer,xgboost,3,relaxation,2162c09e,-0.01947815663862662,-0.026535892062113375,-0.021832659089449535,-0.05446513691632937,-0.06130268199233713,0.022346368715083886,-0.030476270834670416,-0.027272727272727337
torch_transformer,xgboost,3,relaxation,21a031f6,-0.029802955665024777,-0.044608606310219456,-0.003021346469622377,-0.01051729369174359,-0.13103448275862073,0.07142857142857129,-0.017866238010911584,-0.04600000000000004
torch_transformer,xgboost,3,relaxation,41e2010c,-0.01744186046511631,-0.027772341813437684,-0.06716646266829851,-0.06522863549398972,0.0,-0.03488372093023259,-0.009207897365792084,-0.01851851851851849
torch_transformer,xgboost,3,relaxation,5001d09a,-0.026137303556658442,-0.027661064425770432,-0.005789909015715411,-0.015903827862550624,-0.021505376344086002,-0.03076923076923077,-0.0302856047536898,-0.025316455696202556
torch_transformer,xgboost,3,relaxation,50c02189,0.17771396704887876,0.23882972222094,-0.03215865064767354,-0.01880190177307761,0.7588932806324111,-0.4034653465346535,-0.11505138764085654,0.044140030441400246
torch_transformer,xgboost,3,relaxation,71f21142,-0.0664169787765293,-0.07213588722449993,-0.0572721598002498,-0.06333581361736318,0.04494382022471921,-0.1777777777777778,-0.04361385402035056,-0.06703910614525133
torch_transformer,xgboost,3,relaxation,b0700166,-0.028212506917542846,-0.03476954702900825,-0.009341449916989375,-0.004889966663431999,-0.007194244604316613,-0.0492307692307693,-0.01940261263790677,-0.03663793103448276
torch_transformer,xgboost,3,relaxation,d0724095,-0.04027408064675153,-0.03901600919879544,-0.03706990042393776,-0.020269517574601825,-0.061224489795918435,-0.019323671497584516,-0.037476457809548114,-0.032786885245901565
torch_transformer,xgboost,3,relaxation,d142d110,0.02172413793103456,0.00368368333793867,0.022068965517241357,0.011737063893894839,0.10344827586206895,-0.05999999999999994,0.016320874247703565,0.0
torch_transformer,xgboost,3,interest,0012905a,-0.07577519379844955,-0.08530633125949993,-0.12154796511627908,-0.09802587034088261,0.050000000000000044,-0.2015503875968992,-0.044564994134568936,-0.06228373702422152
torch_transformer,xgboost,3,interest,20201194,-0.10240310077519388,-0.11281810809157022,-0.2010852713178296,-0.1745527901701468,-0.058139534883721034,-0.14666666666666672,-0.1276781765972459,-0.0780780780780781
torch_transformer,xgboost,3,interest,2162c09e,-0.07325408077943796,-0.11539448650606499,-0.01343294434144049,-0.04012764159281146,-0.23899371069182396,0.09248554913294793,-0.044549984799091,-0.12219959266802438
torch_transformer,xgboost,3,interest,21a031f6,-0.04504035407445972,-0.04835439153783172,-0.009186595752594173,0.0067178550303543805,-0.17391304347826086,0.08383233532934142,-0.020837909379510022,-0.04268292682926833
torch_transformer,xgboost,3,interest,41e2010c,-0.02130774235523747,-0.030104094675786675,-0.026566905226631743,-0.032985618583230014,-0.0943396226415093,0.051724137931034475,-0.038660735671123825,-0.032727272727272716
torch_transformer,xgboost,3,interest,5001d09a,-0.003937007874015741,-0.003971684446699264,-0.031012570797071315,-0.02171471521082813,-0.007874015748031593,0.0,-0.007171953715493062,-0.004149377593360981
torch_transformer,xgboost,3,interest,50c02189,-0.12266484658665716,-0.07470496035559793,-0.16651306854402836,-0.1038102284992155,0.011467889908256895,-0.25679758308157097,-0.27713821769010083,-0.10430247718383312
torch_transformer,xgboost,3,interest,71f21142,-0.28409090909090906,-0.41173060986083626,-0.31008359456635315,-0.10705112968378183,0.0,-0.5681818181818182,-0.15356054836252853,-0.46583850931677023
torch_transformer,xgboost,3,interest,b0700166,-0.0506715766619128,-0.04116368339511911,-0.028970391025777364,-0.018532036945603125,-0.06422018348623859,-0.03712296983758695,-0.03237952884065598,-0.042592592592592626
torch_transformer,xgboost,3,interest,d0724095,0.06704545454545463,0.08890253941644932,0.009848484848484773,0.05014006577915464,0.2250000000000001,-0.09090909090909083,0.03699445984229455,0.0866510538641686
torch_transformer,xgboost,3,interest,d142d110,-0.06742424242424255,-0.10176978818283167,-0.24797979797979808,-0.1679409083435791,0.4318181818181819,-0.5666666666666669,-0.13682088424648536,-0.23880597014925375
torch_transformer,xgboost,3,focus,0012905a,-0.15165056608417427,-0.21196942743780467,0.04405611617031735,0.0754763156681878,0.13602941176470584,-0.4393305439330545,0.022010240846924378,-0.13307240704500978
torch_transformer,xgboost,3,focus,20201194,-0.0517176054559233,-0.08269127623285644,0.052443798939125985,0.04031455815441398,-0.10810810810810809,0.004672897196261627,-0.01943315493853337,-0.04143646408839785
torch_transformer,xgboost,3,focus,2162c09e,0.19407008086253374,0.10940439106254052,0.037061994609164484,0.0026012716109432565,0.4761904761904763,-0.08805031446540867,0.005778601617499879,-0.022222222222222254
torch_transformer,xgboost,3,focus,21a031f6,0.0838590729697809,0.06716528639030028,0.13381154034511555,0.10108850447977547,0.2514619883040937,-0.08374384236453192,0.11224161988281578,0.06951871657754016
torch_transformer,xgboost,3,focus,41e2010c,0.1295690125477359,0.07154499504190837,0.058101472995090164,0.022281925698352745,0.3617021276595745,-0.10256410256410264,-0.02029752654752648,0.0049261083743842304
torch_transformer,xgboost,3,focus,5001d09a,0.05874044533067457,0.11850306957768253,0.09238949817215014,0.02046009925094483,-0.02941176470588236,0.14689265536723162,0.1317724967174977,0.11848341232227488
torch_transformer,xgboost,3,focus,50c02189,0.04300252115421899,0.11489942124440122,-0.06438640005715968,-0.05603300652579113,-0.09688581314878897,0.18289085545722722,-0.05756540449889058,0.05414012738853502
torch_transformer,xgboost,3,focus,71f21142,0.062793427230047,0.06942996330923623,0.09467918622848204,0.12312526429763415,0.042253521126760396,0.08333333333333337,0.07770275136848181,0.05797101449275366
torch_transformer,xgboost,3,focus,b0700166,-0.03517005510165305,-0.055154244205094516,0.1046551396541896,0.14604810461808282,0.11913357400722024,-0.1894736842105263,0.11098599800409403,-0.0064239828693790635
torch_transformer,xgboost,3,focus,d0724095,0.0650118203309692,0.012741282729418435,0.05870764381402682,0.09060667731207495,-0.09219858156028371,0.2222222222222221,0.005821389980645186,-0.01049868766404205
torch_transformer,xgboost,3,focus,d142d110,-0.051587301587301515,0.034917300642589355,0.12400793650793662,0.21612605857881206,0.36111111111111116,-0.4642857142857143,0.21432573029211688,0.13
torch_transformer,xgboost,4,attention,01c2a0d8,0.0006514164520526888,0.010410876980180062,0.020663535827904922,0.03572111318788784,0.06341463414634152,-0.06211180124223603,-0.01713009498379714,0.008196721311475419
torch_transformer,xgboost,4,attention,30908049,-0.006957866254348688,-0.1337475033078574,-0.12631533737061373,-0.13336993660801472,-0.321608040201005,0.3076923076923077,0.0777426874201067,-0.08860759493670889
torch_transformer,xgboost,4,attention,40009139,0.007479716024340721,0.015199060715820556,-0.07771298174442176,-0.08321798541978087,-0.03676470588235303,0.051724137931034475,-0.019321326821326812,0.003968253968253954
torch_transformer,xgboost,4,attention,7092f07b,-0.025229357798165153,-0.04899604392295137,-0.06688073394495442,-0.051925022333302984,0.0,-0.050458715596330306,-0.020890662772279023,-0.029891304347825998
torch_transformer,xgboost,4,attention,8030618f,-0.15312177502579982,-0.18155998897620407,-0.08948228414172688,-0.057585238107087156,-0.4509803921568628,0.14473684210526316,-0.11211607654348277,-0.15409836065573768
torch_transformer,xgboost,4,attention,a1b210fc,-0.09190981432360734,-0.1336675020885547,-0.008806366047745207,-0.01458497593754593,0.023076923076923217,-0.20689655172413796,-0.04341131034476964,-0.13571428571428568
torch_transformer,xgboost,4,attention,b112005d,-0.12301936918009693,-0.14551844494489607,-0.014421838784445029,-0.03513793010574162,0.07932011331444755,-0.3253588516746412,-0.029427434158553756,-0.07117437722419928
torch_transformer,xgboost,4,attention,b1c2f044,-0.130654171922869,-0.19690089335063898,-0.12347570132756636,-0.17226661039709534,-0.032258064516129004,-0.22905027932960886,-0.18937404144685532,-0.12876712328767115
torch_transformer,xgboost,4,attention,d151b0c4,0.02355312047358149,0.04438634852735723,-0.05313096962445174,-0.04776930990872563,-0.1518987341772151,0.1990049751243782,-0.05399873200713046,0.0091324200913242
torch_transformer,xgboost,4,attention,f1a0c120,0.04015946061643838,0.017684952822097366,-0.011397688356164393,-0.03770975704493895,-0.04296875,0.1232876712328767,-0.058992734421562276,-0.006079027355623046
torch_transformer,xgboost,4,engagement,01c2a0d8,-0.09825424145561845,-0.16129054323111253,-0.060781903122694825,-0.16045730245922235,-0.2326530612244898,0.03614457831325302,-0.0258646377203553,-0.1646341463414634
torch_transformer,xgboost,4,engagement,30908049,0.04343434343434338,0.08455869732448063,-0.025999999999999912,-0.026636898995862635,-0.022222222222222365,0.10909090909090909,-0.012003718919224249,0.04269662921348316
torch_transformer,xgboost,4,engagement,40009139,-0.2208812260536398,-0.2520028075532239,-0.21226053639846743,-0.16838254448335832,-0.05555555555555547,-0.38620689655172413,-0.2156150648080215,-0.2595744680851064
torch_transformer,xgboost,4,engagement,7092f07b,0.08747107090258788,0.10324758426659475,0.011519040605933117,-0.0035172202143088915,0.14432989690721654,0.030612244897959218,0.06705031739259715,0.10616438356164393
torch_transformer,xgboost,4,engagement,8030618f,0.05163043478260876,0.07190935944012244,0.05869565217391304,0.12273137502369735,0.1032608695652174,0.0,0.03817013331511776,0.08296943231441056
torch_transformer,xgboost,4,engagement,a1b210fc,-0.04582238028967578,-0.05111162598738006,-0.02515334261120561,-0.01158640270651945,0.011494252873563204,-0.10313901345291487,-0.05914004125287631,-0.052896725440806036
torch_transformer,xgboost,4,engagement,b112005d,0.025000000000000022,0.044876480043642863,-0.04684311224489801,-0.10531273110813544,0.0714285714285714,-0.02142857142857124,0.006740769304633076,0.0357142857142857
torch_transformer,xgboost,4,engagement,b1c2f044,-0.01161946259985469,-0.00893643748594053,-0.013344226579520835,-0.02045234839283805,0.006172839506172867,-0.02941176470588236,0.009568697776086044,-0.0023474178403756207
torch_transformer,xgboost,4,engagement,d151b0c4,-0.06586892488954343,-0.054147505530081186,-0.0594747177221403,-0.041315216561607526,-0.010309278350515427,-0.12142857142857144,-0.05420789884596011,-0.0464037122969837
torch_transformer,xgboost,4,engagement,f1a0c120,-0.04162170910660329,-0.07984578496081096,0.01607682347863615,0.012971534031052556,-0.0892857142857142,0.006042296072507614,-0.31775653820389077,-0.007751937984496138
torch_transformer,xgboost,4,excitement,01c2a0d8,0.0024289755257654866,0.002563730716167001,-0.00013835936539208227,0.004524349720941401,0.010638297872340385,-0.005780346820809301,0.004812633650705278,0.0027700831024930483
torch_transformer,xgboost,4,excitement,30908049,0.12704051324700005,0.09697334019631088,0.023048592134964907,0.006670783135317326,0.3263157894736843,-0.07223476297968401,-0.0605149398849778,-0.0018587360594796154
torch_transformer,xgboost,4,excitement,40009139,0.010941532936819653,0.011437422680478315,-0.013859275053304754,-0.013029161902407438,0.08955223880597019,-0.06766917293233088,0.007079907936786034,0.01123595505617958
torch_transformer,xgboost,4,excitement,7092f07b,0.09842866121935889,0.10267976116574751,0.013513513513513598,0.055866411502032864,0.010810810810810811,0.18604651162790709,0.059608037154394444,0.06642066420664205
torch_transformer,xgboost,4,excitement,8030618f,-0.08133462282398463,-0.08644539326155176,0.02872340425531905,0.018822923994957774,0.018181818181818188,-0.18085106382978722,-0.032976506915967096,-0.07352941176470595
torch_transformer,xgboost,4,excitement,a1b210fc,0.03978506102985657,0.021598377070685237,0.015373118394363283,0.027264936542266693,-0.012383900928792824,0.09195402298850575,-0.003917871101684289,0.009756097560975618
torch_transformer,xgboost,4,excitement,b112005d,-0.0028896648800822433,0.0007475460294750214,0.006983920740620375,0.0071086108201540155,0.010178117048346036,-0.015957446808510634,0.006286145668086052,0.0017211703958691649
torch_transformer,xgboost,4,excitement,b1c2f044,-0.024065061475409544,-0.015874237885983966,0.006634221311475175,0.004494249271213557,0.006557377049180246,-0.0546875,-0.003957314280168989,-0.01154734411085434
torch_transformer,xgboost,4,excitement,d151b0c4,-0.00408692185007975,-0.008938794440490061,-0.004535486443381198,-0.011323169976678593,0.07894736842105254,-0.08712121212121204,-0.011181615313371585,-0.010162601626016343
torch_transformer,xgboost,4,excitement,f1a0c120,0.031119147316330587,0.03176267705563285,0.0176373556655246,0.01821139147323203,0.035211267605633756,0.027027027027026973,0.031430457960907154,0.03162055335968361
torch_transformer,xgboost,4,stress,01c2a0d8,-0.005940313032195332,0.013681497022146605,-0.003689887275971193,-0.0037724353767780716,0.08133971291866027,-0.09322033898305082,0.005532320776050259,0.01834862385321101
torch_transformer,xgboost,4,stress,30908049,-0.015322580645161232,-0.04173669148601111,0.02499999999999991,0.01620521065695224,0.050000000000000044,-0.08064516129032262,-0.01792242280419254,-0.04878048780487809
torch_transformer,xgboost,4,stress,40009139,-0.06547619047619047,-0.06880857610452051,-0.0878279883381925,-0.11570577631392798,-0.0714285714285714,-0.059523809523809645,-0.07167692235048073,-0.06593406593406592
torch_transformer,xgboost,4,stress,7092f07b,-0.08945783132530116,-0.11485588318167506,-0.025090361445783138,-0.02317097250547151,0.04999999999999993,-0.22891566265060237,-0.00833286236809605,-0.07650273224043713
torch_transformer,xgboost,4,stress,8030618f,-0.09090909090909094,-0.11161872003335421,-0.0840909090909091,-0.004251580332474192,0.0,-0.18181818181818182,-0.010691375623663513,-0.17341040462427754
torch_transformer,xgboost,4,stress,a1b210fc,-0.1714975845410628,-0.19653718759409822,-0.19033816425120786,-0.06522831065859958,-0.11111111111111116,-0.23188405797101452,-0.17712042859101673,-0.20218579234972678
torch_transformer,xgboost,4,stress,b112005d,-0.019084507042253507,-0.12205412169849778,0.07535211267605624,0.012830274503067729,0.24,-0.27816901408450706,-0.019485211097003408,-0.20059880239520955
torch_transformer,xgboost,4,stress,b1c2f044,-0.055162484574249326,-0.050376632896478535,-0.07354997943233221,-0.17009361625357933,-0.027972027972028024,-0.08235294117647052,-0.05045872810428853,-0.04824561403508776
torch_transformer,xgboost,4,stress,d151b0c4,-0.15194106406517138,-0.2392634543853145,-0.05840792517348892,-0.03462275599377518,0.29447852760736215,-0.598360655737705,-0.13041359404385144,-0.24078624078624078
torch_transformer,xgboost,4,stress,f1a0c120,-0.0013396237404624811,-0.011512481708121136,-0.11928475741161393,-0.25356023200845246,-0.030927835051546393,0.02824858757062154,0.014333937444862443,-0.008547008547008628
torch_transformer,xgboost,4,relaxation,01c2a0d8,0.025778732545649885,0.01208315069275101,-0.054549639404633976,-0.0946393259788455,-0.03007518796992481,0.08163265306122447,-0.028827758215962396,0.0
torch_transformer,xgboost,4,relaxation,30908049,-0.06659597030752917,-0.059373072731522036,-0.04780487804878064,-0.05454587923165244,0.01463414634146365,-0.14782608695652166,-0.02507174585096661,-0.04375000000000007
torch_transformer,xgboost,4,relaxation,40009139,-0.07292694154008028,-0.08472422141540537,-0.03478661142894701,-0.039973021903842,-0.1531531531531532,0.007299270072992581,-0.03646261443211685,-0.06451612903225801
torch_transformer,xgboost,4,relaxation,7092f07b,-0.05422077922077917,-0.06143242644512603,-0.07981601731601728,-0.061948665938506786,-0.03571428571428581,-0.0727272727272727,-0.04922250079099777,-0.05776173285198549
torch_transformer,xgboost,4,relaxation,8030618f,0.020541549953314697,0.020402076422319615,0.017673736161131215,0.00781170418891497,0.025210084033613578,0.015873015873015817,0.021916010946584574,0.020408163265306145
torch_transformer,xgboost,4,relaxation,a1b210fc,-0.03210742693717039,-0.03633648861843586,-0.05574671552417543,-0.06237443206963378,-0.052238805970149294,-0.0119760479041916,-0.036217563992401836,-0.0367816091954023
torch_transformer,xgboost,4,relaxation,b112005d,0.05163272920062045,-0.0072063544764797705,-0.023641683193590834,-0.07769318028344596,-0.11720698254364093,0.22047244094488183,-0.11233154630505637,-0.03598484848484851
torch_transformer,xgboost,4,relaxation,b1c2f044,-0.04950510361892979,-0.037127346212587176,-0.005196412001237216,-0.002542574435349221,-0.10655737704918034,0.007547169811320864,-0.02108152068812974,-0.02842377260981921
torch_transformer,xgboost,4,relaxation,d151b0c4,-0.05516911862749452,-0.053258814719040704,-0.06471398728832378,-0.06711953785367875,-0.0298013245033113,-0.08053691275167785,-0.05164259695244411,-0.04656319290465638
torch_transformer,xgboost,4,relaxation,f1a0c120,-0.019761716345731095,-0.02002184234959714,-0.03409390662094425,-0.05702131045949166,0.009803921568627416,-0.049327354260089606,-0.031365907619419264,-0.021077283372365363
