subject_id,outer_fold,pm,budget_seconds,budget_minutes,calibration_record_group_id,calibration_record_id,calibration_record_start_utc,calibration_record_duration_seconds,budget_fully_available,actual_elapsed_calibration_seconds,fixed_evaluation_boundary_utc,fixed_evaluation_ready_min20_both_classes,calibration_extreme_sample_hash,evaluation_extreme_sample_hash,calibration_exact_lag_slots,calibration_pm_available,calibration_missing_pm,calibration_low,calibration_high,calibration_middle,calibration_extreme,calibration_has_any_extreme,calibration_has_both_classes,calibration_min1_each,calibration_min2_each,calibration_min3_each,calibration_extreme_fraction_of_available,reserved_exact_lag_slots,reserved_pm_available,reserved_missing_pm,reserved_low,reserved_high,reserved_middle,reserved_extreme,reserved_has_any_extreme,reserved_has_both_classes,reserved_min1_each,reserved_min2_each,reserved_min3_each,reserved_extreme_fraction_of_available,evaluation_exact_lag_slots,evaluation_pm_available,evaluation_missing_pm,evaluation_low,evaluation_high,evaluation_middle,evaluation_extreme,evaluation_has_any_extreme,evaluation_has_both_classes,evaluation_min1_each,evaluation_min2_each,evaluation_min3_each,evaluation_extreme_fraction_of_available
d142d110,3,interest,0,0.0,d142d110__day2____2023.12.14T15.13.11p03.00,gpn_data__d142d110__day2____2023.12.14T15.13.11p03.00,2023-12-14T12:13:11.568728924+00:00,1638.2736611366272,True,0.0,2023-12-14T12:18:11.568728924+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8e4b34126a26979a60affc0f026d153bed7ecf6509c26806d69d9cdc4447ad93,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,8,12,10,20,True,True,True,True,True,0.6666666666666666,131,131,0,39,82,10,121,True,True,True,True,True,0.9236641221374046
d142d110,3,interest,30,0.5,d142d110__day2____2023.12.14T15.13.11p03.00,gpn_data__d142d110__day2____2023.12.14T15.13.11p03.00,2023-12-14T12:13:11.568728924+00:00,1638.2736611366272,True,30.0,2023-12-14T12:18:11.568728924+00:00,True,7cf3c7736b47014a56728b9b2f71017768ef5ce93db5fb03d18a529e4649e84b,8e4b34126a26979a60affc0f026d153bed7ecf6509c26806d69d9cdc4447ad93,3,3,0,0,3,0,3,True,False,False,False,False,1.0,27,27,0,8,9,10,17,True,True,True,True,True,0.6296296296296297,131,131,0,39,82,10,121,True,True,True,True,True,0.9236641221374046
d142d110,3,interest,60,1.0,d142d110__day2____2023.12.14T15.13.11p03.00,gpn_data__d142d110__day2____2023.12.14T15.13.11p03.00,2023-12-14T12:13:11.568728924+00:00,1638.2736611366272,True,60.0,2023-12-14T12:18:11.568728924+00:00,True,467bf75223882d4a848478d782d7e3c155adf1812ade7995b1cee3af27dc49b1,8e4b34126a26979a60affc0f026d153bed7ecf6509c26806d69d9cdc4447ad93,6,6,0,3,3,0,6,True,True,True,True,True,1.0,24,24,0,5,9,10,14,True,True,True,True,True,0.5833333333333334,131,131,0,39,82,10,121,True,True,True,True,True,0.9236641221374046
d142d110,3,interest,120,2.0,d142d110__day2____2023.12.14T15.13.11p03.00,gpn_data__d142d110__day2____2023.12.14T15.13.11p03.00,2023-12-14T12:13:11.568728924+00:00,1638.2736611366272,True,120.0,2023-12-14T12:18:11.568728924+00:00,True,687f8c8d3d2552bf084591f0f9bd4b1fc858d88fb3fd10a093168f01c835da73,8e4b34126a26979a60affc0f026d153bed7ecf6509c26806d69d9cdc4447ad93,12,12,0,4,4,4,8,True,True,True,True,True,0.6666666666666666,18,18,0,4,8,6,12,True,True,True,True,True,0.6666666666666666,131,131,0,39,82,10,121,True,True,True,True,True,0.9236641221374046
d142d110,3,interest,300,5.0,d142d110__day2____2023.12.14T15.13.11p03.00,gpn_data__d142d110__day2____2023.12.14T15.13.11p03.00,2023-12-14T12:13:11.568728924+00:00,1638.2736611366272,True,300.0,2023-12-14T12:18:11.568728924+00:00,True,4482b525e08a949e02e680f7498e8e1fd648e1431aa4d3f75b8bd13970c90b07,8e4b34126a26979a60affc0f026d153bed7ecf6509c26806d69d9cdc4447ad93,30,30,0,8,12,10,20,True,True,True,True,True,0.6666666666666666,0,0,0,0,0,0,0,False,False,False,False,False,,131,131,0,39,82,10,121,True,True,True,True,True,0.9236641221374046
d142d110,3,focus,0,0.0,d142d110__day2____2023.12.14T15.13.11p03.00,gpn_data__d142d110__day2____2023.12.14T15.13.11p03.00,2023-12-14T12:13:11.568728924+00:00,1638.2736611366272,True,0.0,2023-12-14T12:18:11.568728924+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f2a9213e87dcc027b79731e616d44e7b444f66422c0a63b38cbd0ffee41b3007,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,7,9,14,16,True,True,True,True,True,0.5333333333333333,131,131,0,71,19,41,90,True,True,True,True,True,0.6870229007633588
d142d110,3,focus,30,0.5,d142d110__day2____2023.12.14T15.13.11p03.00,gpn_data__d142d110__day2____2023.12.14T15.13.11p03.00,2023-12-14T12:13:11.568728924+00:00,1638.2736611366272,True,30.0,2023-12-14T12:18:11.568728924+00:00,True,2ddc9abdfb922ccfd6c29829232f7e84492881c6a4512858c70181afe6fd50e0,f2a9213e87dcc027b79731e616d44e7b444f66422c0a63b38cbd0ffee41b3007,3,3,0,2,0,1,2,True,False,False,False,False,0.6666666666666666,27,27,0,5,9,13,14,True,True,True,True,True,0.5185185185185185,131,131,0,71,19,41,90,True,True,True,True,True,0.6870229007633588
d142d110,3,focus,60,1.0,d142d110__day2____2023.12.14T15.13.11p03.00,gpn_data__d142d110__day2____2023.12.14T15.13.11p03.00,2023-12-14T12:13:11.568728924+00:00,1638.2736611366272,True,60.0,2023-12-14T12:18:11.568728924+00:00,True,0246ecdeb8ca9e8303306655e0d7f2763b18c638a05e9657075fa12a842759c4,f2a9213e87dcc027b79731e616d44e7b444f66422c0a63b38cbd0ffee41b3007,6,6,0,3,0,3,3,True,False,False,False,False,0.5,24,24,0,4,9,11,13,True,True,True,True,True,0.5416666666666666,131,131,0,71,19,41,90,True,True,True,True,True,0.6870229007633588
d142d110,3,focus,120,2.0,d142d110__day2____2023.12.14T15.13.11p03.00,gpn_data__d142d110__day2____2023.12.14T15.13.11p03.00,2023-12-14T12:13:11.568728924+00:00,1638.2736611366272,True,120.0,2023-12-14T12:18:11.568728924+00:00,True,89bd51883f4b5ab47f983f60f6ee9d8adef4bf89b4e277a793f646bab09ddad2,f2a9213e87dcc027b79731e616d44e7b444f66422c0a63b38cbd0ffee41b3007,12,12,0,6,0,6,6,True,False,False,False,False,0.5,18,18,0,1,9,8,10,True,True,True,False,False,0.5555555555555556,131,131,0,71,19,41,90,True,True,True,True,True,0.6870229007633588
d142d110,3,focus,300,5.0,d142d110__day2____2023.12.14T15.13.11p03.00,gpn_data__d142d110__day2____2023.12.14T15.13.11p03.00,2023-12-14T12:13:11.568728924+00:00,1638.2736611366272,True,300.0,2023-12-14T12:18:11.568728924+00:00,True,abebea0e02c636fc294f21dbf7da85399b4cff23c2018386dc7616ee40481053,f2a9213e87dcc027b79731e616d44e7b444f66422c0a63b38cbd0ffee41b3007,30,30,0,7,9,14,16,True,True,True,True,True,0.5333333333333333,0,0,0,0,0,0,0,False,False,False,False,False,,131,131,0,71,19,41,90,True,True,True,True,True,0.6870229007633588
d151b0c4,4,attention,0,0.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,0.0,2023-12-13T14:59:40.684910059+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4fc5023988e43f27e685d5b59d3654c55d86a063f6ffb05b8b9c56535f7a4497,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,4,17,9,21,True,True,True,True,True,0.7,656,656,0,234,188,234,422,True,True,True,True,True,0.6432926829268293
d151b0c4,4,attention,30,0.5,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,30.0,2023-12-13T14:59:40.684910059+00:00,True,27e9021368072f9dd5197b0e95adf471d3b89ee951d9e8b536c2a160a43f32cc,4fc5023988e43f27e685d5b59d3654c55d86a063f6ffb05b8b9c56535f7a4497,3,3,0,1,0,2,1,True,False,False,False,False,0.3333333333333333,27,27,0,3,17,7,20,True,True,True,True,True,0.7407407407407407,656,656,0,234,188,234,422,True,True,True,True,True,0.6432926829268293
d151b0c4,4,attention,60,1.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,60.0,2023-12-13T14:59:40.684910059+00:00,True,784be30842d185d5505a37cbfeabc50e33339aabbc31d3a90469893bf4abcea3,4fc5023988e43f27e685d5b59d3654c55d86a063f6ffb05b8b9c56535f7a4497,6,6,0,1,2,3,3,True,True,True,False,False,0.5,24,24,0,3,15,6,18,True,True,True,True,True,0.75,656,656,0,234,188,234,422,True,True,True,True,True,0.6432926829268293
d151b0c4,4,attention,120,2.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,120.0,2023-12-13T14:59:40.684910059+00:00,True,c3c88a4a3968e9bef50ea087f9239bdf082400e8596b1cac4c68b034ea9e8ae5,4fc5023988e43f27e685d5b59d3654c55d86a063f6ffb05b8b9c56535f7a4497,12,12,0,1,7,4,8,True,True,True,False,False,0.6666666666666666,18,18,0,3,10,5,13,True,True,True,True,True,0.7222222222222222,656,656,0,234,188,234,422,True,True,True,True,True,0.6432926829268293
d151b0c4,4,attention,300,5.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,300.0,2023-12-13T14:59:40.684910059+00:00,True,0b4f2b8ecf78e8c38752cb77632c87804e3aa3f5fca36681ba8c5acaaff246da,4fc5023988e43f27e685d5b59d3654c55d86a063f6ffb05b8b9c56535f7a4497,30,30,0,4,17,9,21,True,True,True,True,True,0.7,0,0,0,0,0,0,0,False,False,False,False,False,,656,656,0,234,188,234,422,True,True,True,True,True,0.6432926829268293
d151b0c4,4,engagement,0,0.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,0.0,2023-12-13T14:59:40.684910059+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,329c6ad3c8072f3309ad4925187f7d40c6e3edb1383c066c1805133391a1438a,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,0,22,8,22,True,False,False,False,False,0.7333333333333333,656,656,0,291,127,238,418,True,True,True,True,True,0.6371951219512195
d151b0c4,4,engagement,30,0.5,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,30.0,2023-12-13T14:59:40.684910059+00:00,True,84b1c1df2067a4029419c39fa8c1ea022e8454fdd1ef6ea775d7ad2d68ceb2fe,329c6ad3c8072f3309ad4925187f7d40c6e3edb1383c066c1805133391a1438a,3,3,0,0,3,0,3,True,False,False,False,False,1.0,27,27,0,0,19,8,19,True,False,False,False,False,0.7037037037037037,656,656,0,291,127,238,418,True,True,True,True,True,0.6371951219512195
d151b0c4,4,engagement,60,1.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,60.0,2023-12-13T14:59:40.684910059+00:00,True,c022206a3a8c328513e7e5811eb1f51599303be38c5e28fdafe3f72f0ba96e5e,329c6ad3c8072f3309ad4925187f7d40c6e3edb1383c066c1805133391a1438a,6,6,0,0,6,0,6,True,False,False,False,False,1.0,24,24,0,0,16,8,16,True,False,False,False,False,0.6666666666666666,656,656,0,291,127,238,418,True,True,True,True,True,0.6371951219512195
d151b0c4,4,engagement,120,2.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,120.0,2023-12-13T14:59:40.684910059+00:00,True,159305c14da88bda9c536473c3fba2be446c371f55050e352b8085a5e764ea59,329c6ad3c8072f3309ad4925187f7d40c6e3edb1383c066c1805133391a1438a,12,12,0,0,12,0,12,True,False,False,False,False,1.0,18,18,0,0,10,8,10,True,False,False,False,False,0.5555555555555556,656,656,0,291,127,238,418,True,True,True,True,True,0.6371951219512195
d151b0c4,4,engagement,300,5.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,300.0,2023-12-13T14:59:40.684910059+00:00,True,e1e9b0b8997ac9df0c0e824aad3fe0fdc05222b1592e0d6902cb118a88ce57eb,329c6ad3c8072f3309ad4925187f7d40c6e3edb1383c066c1805133391a1438a,30,30,0,0,22,8,22,True,False,False,False,False,0.7333333333333333,0,0,0,0,0,0,0,False,False,False,False,False,,656,656,0,291,127,238,418,True,True,True,True,True,0.6371951219512195
d151b0c4,4,excitement,0,0.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,0.0,2023-12-13T14:59:40.684910059+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9fe2708265f05946c1e7b3ab263168551985a7a5a94832bd0f77c0109cc768c7,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,2,7,21,9,True,True,True,True,False,0.3,656,656,0,226,259,171,485,True,True,True,True,True,0.739329268292683
d151b0c4,4,excitement,30,0.5,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,30.0,2023-12-13T14:59:40.684910059+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9fe2708265f05946c1e7b3ab263168551985a7a5a94832bd0f77c0109cc768c7,3,3,0,0,0,3,0,False,False,False,False,False,0.0,27,27,0,2,7,18,9,True,True,True,True,False,0.3333333333333333,656,656,0,226,259,171,485,True,True,True,True,True,0.739329268292683
d151b0c4,4,excitement,60,1.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,60.0,2023-12-13T14:59:40.684910059+00:00,True,0d19e5bcbeff193afeb9212f8e933ccc655f43e8067a7e3e046b8faff8585cf2,9fe2708265f05946c1e7b3ab263168551985a7a5a94832bd0f77c0109cc768c7,6,6,0,0,1,5,1,True,False,False,False,False,0.16666666666666666,24,24,0,2,6,16,8,True,True,True,True,False,0.3333333333333333,656,656,0,226,259,171,485,True,True,True,True,True,0.739329268292683
d151b0c4,4,excitement,120,2.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,120.0,2023-12-13T14:59:40.684910059+00:00,True,8bbd418c5d372d66e093d28e67e4f59d425b636adc0fd8d81f8b9863bfced83e,9fe2708265f05946c1e7b3ab263168551985a7a5a94832bd0f77c0109cc768c7,12,12,0,0,2,10,2,True,False,False,False,False,0.16666666666666666,18,18,0,2,5,11,7,True,True,True,True,False,0.3888888888888889,656,656,0,226,259,171,485,True,True,True,True,True,0.739329268292683
d151b0c4,4,excitement,300,5.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,300.0,2023-12-13T14:59:40.684910059+00:00,True,0b28cc669501f75a56261b4dbb4487c0c0ff55765400bf0d3adc7973a1511bf1,9fe2708265f05946c1e7b3ab263168551985a7a5a94832bd0f77c0109cc768c7,30,30,0,2,7,21,9,True,True,True,True,False,0.3,0,0,0,0,0,0,0,False,False,False,False,False,,656,656,0,226,259,171,485,True,True,True,True,True,0.739329268292683
d151b0c4,4,stress,0,0.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,0.0,2023-12-13T14:59:40.684910059+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,b06c28fbc96889c5bede0c25bed3303b439359841684d3b324fef80d7b498570,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,25,4,1,29,True,True,True,True,True,0.9666666666666667,656,656,0,146,241,269,387,True,True,True,True,True,0.5899390243902439
d151b0c4,4,stress,30,0.5,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,30.0,2023-12-13T14:59:40.684910059+00:00,True,84b1c1df2067a4029419c39fa8c1ea022e8454fdd1ef6ea775d7ad2d68ceb2fe,b06c28fbc96889c5bede0c25bed3303b439359841684d3b324fef80d7b498570,3,3,0,3,0,0,3,True,False,False,False,False,1.0,27,27,0,22,4,1,26,True,True,True,True,True,0.9629629629629629,656,656,0,146,241,269,387,True,True,True,True,True,0.5899390243902439
d151b0c4,4,stress,60,1.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,60.0,2023-12-13T14:59:40.684910059+00:00,True,c022206a3a8c328513e7e5811eb1f51599303be38c5e28fdafe3f72f0ba96e5e,b06c28fbc96889c5bede0c25bed3303b439359841684d3b324fef80d7b498570,6,6,0,6,0,0,6,True,False,False,False,False,1.0,24,24,0,19,4,1,23,True,True,True,True,True,0.9583333333333334,656,656,0,146,241,269,387,True,True,True,True,True,0.5899390243902439
d151b0c4,4,stress,120,2.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,120.0,2023-12-13T14:59:40.684910059+00:00,True,159305c14da88bda9c536473c3fba2be446c371f55050e352b8085a5e764ea59,b06c28fbc96889c5bede0c25bed3303b439359841684d3b324fef80d7b498570,12,12,0,11,1,0,12,True,True,True,False,False,1.0,18,18,0,14,3,1,17,True,True,True,True,True,0.9444444444444444,656,656,0,146,241,269,387,True,True,True,True,True,0.5899390243902439
d151b0c4,4,stress,300,5.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,300.0,2023-12-13T14:59:40.684910059+00:00,True,6b2625d30beca8f979a82cc63a933e88fac2d3c4342aa9837daf388db7752274,b06c28fbc96889c5bede0c25bed3303b439359841684d3b324fef80d7b498570,30,30,0,25,4,1,29,True,True,True,True,True,0.9666666666666667,0,0,0,0,0,0,0,False,False,False,False,False,,656,656,0,146,241,269,387,True,True,True,True,True,0.5899390243902439
d151b0c4,4,relaxation,0,0.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,0.0,2023-12-13T14:59:40.684910059+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8d60f85516637a2050b94381d38c1881e4888a7e70a311d4f9ca02e182a83abe,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,20,0,10,20,True,False,False,False,False,0.6666666666666666,656,656,0,290,149,217,439,True,True,True,True,True,0.6692073170731707
d151b0c4,4,relaxation,30,0.5,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,30.0,2023-12-13T14:59:40.684910059+00:00,True,84b1c1df2067a4029419c39fa8c1ea022e8454fdd1ef6ea775d7ad2d68ceb2fe,8d60f85516637a2050b94381d38c1881e4888a7e70a311d4f9ca02e182a83abe,3,3,0,3,0,0,3,True,False,False,False,False,1.0,27,27,0,17,0,10,17,True,False,False,False,False,0.6296296296296297,656,656,0,290,149,217,439,True,True,True,True,True,0.6692073170731707
d151b0c4,4,relaxation,60,1.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,60.0,2023-12-13T14:59:40.684910059+00:00,True,c022206a3a8c328513e7e5811eb1f51599303be38c5e28fdafe3f72f0ba96e5e,8d60f85516637a2050b94381d38c1881e4888a7e70a311d4f9ca02e182a83abe,6,6,0,6,0,0,6,True,False,False,False,False,1.0,24,24,0,14,0,10,14,True,False,False,False,False,0.5833333333333334,656,656,0,290,149,217,439,True,True,True,True,True,0.6692073170731707
d151b0c4,4,relaxation,120,2.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,120.0,2023-12-13T14:59:40.684910059+00:00,True,34eebed8878b86977346ff9e0d25fb73145c39db6f52b2332cc88ea4cb9ee2f2,8d60f85516637a2050b94381d38c1881e4888a7e70a311d4f9ca02e182a83abe,12,12,0,11,0,1,11,True,False,False,False,False,0.9166666666666666,18,18,0,9,0,9,9,True,False,False,False,False,0.5,656,656,0,290,149,217,439,True,True,True,True,True,0.6692073170731707
d151b0c4,4,relaxation,300,5.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,300.0,2023-12-13T14:59:40.684910059+00:00,True,700444e2455f81c9c81bdf246cbc7709e4eda5fcd7ed0ac22712aa38e3195676,8d60f85516637a2050b94381d38c1881e4888a7e70a311d4f9ca02e182a83abe,30,30,0,20,0,10,20,True,False,False,False,False,0.6666666666666666,0,0,0,0,0,0,0,False,False,False,False,False,,656,656,0,290,149,217,439,True,True,True,True,True,0.6692073170731707
d151b0c4,4,interest,0,0.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,0.0,2023-12-13T14:59:40.684910059+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8db6dc020370417d9d1bbdc2fb409ce829f05fe6e962d8378b14fb88fb2a9fe5,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,11,7,12,18,True,True,True,True,True,0.6,656,656,0,302,226,128,528,True,True,True,True,True,0.8048780487804879
d151b0c4,4,interest,30,0.5,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,30.0,2023-12-13T14:59:40.684910059+00:00,True,27e9021368072f9dd5197b0e95adf471d3b89ee951d9e8b536c2a160a43f32cc,8db6dc020370417d9d1bbdc2fb409ce829f05fe6e962d8378b14fb88fb2a9fe5,3,3,0,0,1,2,1,True,False,False,False,False,0.3333333333333333,27,27,0,11,6,10,17,True,True,True,True,True,0.6296296296296297,656,656,0,302,226,128,528,True,True,True,True,True,0.8048780487804879
d151b0c4,4,interest,60,1.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,60.0,2023-12-13T14:59:40.684910059+00:00,True,8b85c4489af098552505a436edc20ba2119b5c68d51e4eb99a7aaf6df0fcc93f,8db6dc020370417d9d1bbdc2fb409ce829f05fe6e962d8378b14fb88fb2a9fe5,6,6,0,1,2,3,3,True,True,True,False,False,0.5,24,24,0,10,5,9,15,True,True,True,True,True,0.625,656,656,0,302,226,128,528,True,True,True,True,True,0.8048780487804879
d151b0c4,4,interest,120,2.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,120.0,2023-12-13T14:59:40.684910059+00:00,True,b95c173b61b5653e6158cb705819e40525204699c188de00566bd8580921e22d,8db6dc020370417d9d1bbdc2fb409ce829f05fe6e962d8378b14fb88fb2a9fe5,12,12,0,5,3,4,8,True,True,True,True,True,0.6666666666666666,18,18,0,6,4,8,10,True,True,True,True,True,0.5555555555555556,656,656,0,302,226,128,528,True,True,True,True,True,0.8048780487804879
d151b0c4,4,interest,300,5.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,300.0,2023-12-13T14:59:40.684910059+00:00,True,b26f0be8456d39f3d2fb4a6cbba818c234cdd673f1565eb57e486fbc8ecedbab,8db6dc020370417d9d1bbdc2fb409ce829f05fe6e962d8378b14fb88fb2a9fe5,30,30,0,11,7,12,18,True,True,True,True,True,0.6,0,0,0,0,0,0,0,False,False,False,False,False,,656,656,0,302,226,128,528,True,True,True,True,True,0.8048780487804879
d151b0c4,4,focus,0,0.0,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,0.0,2023-12-13T14:59:40.684910059+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8194e78751fce6b052aa34c4e047c0edc47931387ce681f58039f5608bbc0fd3,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,0,9,21,9,True,False,False,False,False,0.3,656,656,0,124,322,210,446,True,True,True,True,True,0.6798780487804879
d151b0c4,4,focus,30,0.5,d151b0c4__day1____2023.12.13T17.54.40p03.00,gpn_data__d151b0c4__day1____2023.12.13T17.54.40p03.00,2023-12-13T14:54:40.684910059+00:00,6885.084800958633,True,30.0,2023-12-13T14:59:40.684910059+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8194e78751fce6b052aa34c4e047c0edc47931387ce681f58039f5608bbc0fd3,3,3,0,0,0,3,0,False,False,False,False,False,0.0,27,27,0,0,9,18,9,True,False,False,False,False,0.3333333333333333,656,656,0,124,322,210,446,True,True,True,True,True,0.6798780487804879
